individual,species,dry_mass_inv_prepollination_all,dry_mass_inv_postpollination_all,N_inv_prepollination_all,N_inv_postpollination_all,P_inv_prepollination_all,P_inv_postpollination_all,N_inv_propagule,P_inv_propagule,seed_count2,N_inv_per_packaging_dispersal_success,N_inv_per_prepollination_success,N_inv_per_propagule,scaled_N_content_per_packaging_dispersal_success,scaled_N_content_per_prepollination_success,scaled_N_content_per_propagule,P_inv_per_packaging_dispersal_success,P_inv_per_prepollination_success,P_inv_per_propagule,scaled_P_content_per_packaging_dispersal_success,scaled_P_content_per_prepollination_success,scaled_P_content_per_propagule,N_content_prepollination_all,N_content_postpollination_all,P_content_prepollination_all,P_content_postpollination_all
COER_001,COER,466.43670861937454,300.44597727799675,4.788091852271549,3.268852232784605,0.19183990714137072,0.08949294191386506,4.247414254715448,0.538949518087252,43,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.010265255207815915,0.007008136736193463,4.1128818464825735e-4,1.9186513466909358e-4
COER_003,COER,192.37889565217392,112.34669603524229,1.9700234993391306,1.2223320528634363,0.08342198485336523,0.033464373307929514,1.6792102867479677,0.21307306529030892,17,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.01024033063845519,0.006353774143050725,4.3363376513084036e-4,1.739503348040524e-4
COER_005,COER,290.7445644546148,148.14259216322745,2.9774076114111367,1.6117914027359148,0.13332619755953318,0.04412678949988407,1.8767644381300814,0.23814048473622762,19,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.01024063035192498,0.00554366822217072,4.5856815177139923e-4,1.5177167484681301e-4
COER_156,COER,2.313,0,0.019077624,0,9.249895170000001e-4,0,0,0,0,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.008248,0,3.99909e-4,0
COER_157,COER,5.851,0,0.048259048,0,0.002339867559,0,0,0,0,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.008248,0,3.9990900000000005e-4,0
COER_401,COER,218.2151884057971,126.48237885462555,2.248608537971015,1.376128281938326,0.09530308123617393,0.037674926742290754,1.481656135365854,0.18800564584439022,15,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.01030454641768317,0.006306290098282489,4.36738991141838e-4,1.7265034124127853e-4
COER_402,COER,3.1328666666666667,0,0.02583988426666667,0,0.0012528615758,0,0,0,0,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.008248,0,3.99909e-4,0
COER_403,COER,82.80703127383677,66.93392898545925,0.8313371425781847,0.7282411473617967,0.0428070022905309,0.01993740862511179,0.5926624541463416,0.0752022583377561,6,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.010039451116524318,0.008794436126487335,5.169488826253328e-4,2.4076951339047819e-4
COER_404,COER,88.91396811594203,66.16079295154185,0.9284153370202899,0.7198294273127754,0.03344581738727826,0.019707116914096916,0.4938853784552846,0.06266854861479675,5,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.01044172649914415,0.008095796898572026,3.761593155269551e-4,2.2164253077085967e-4
COER_405,COER,69.69507246376813,36.864317180616744,0.7206062376811595,0.40108377092511016,0.031304683853913044,0.010980663565638768,0.19755415138211385,0.0250674194459187,2,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.010339414426404046,0.005754836844937907,4.4916638647857324e-4,1.5755293993484554e-4
COER_406,COER,69.69908924485127,23.71958033851148,0.7072883727231122,0.2580690340830049,0.03545755564566133,0.007065280236691398,0.19755415138211385,0.0250674194459187,2,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.010147741963147104,0.0037026170195196446,5.087233711347327e-4,1.013683293890862e-4
COER_407,COER,176.22054106280194,88.08590308370043,1.7865019346859903,0.9583746255506609,0.07936240140388406,0.0262378836938326,1.185324908292683,0.1504045166755122,12,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.010137875663707739,0.005438495533895296,4.5035840274489157e-4,1.4889231150687406e-4
COER_801,COER,152.23169267930137,142.31681017220666,1.5052674289111856,1.5484068946736085,0.07618089779460982,0.04239148129556468,1.5804332110569108,0.2005393555673496,16,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.009888002967176188,0.010171383287023926,5.004273187390498e-4,2.7846685896654004e-4
COER_802,COER,139.61029104767832,31.62863436123348,1.414433675638174,0.34411954185022026,0.06289759780135522,0.009421126431277533,0.3951083027642277,0.0501348388918374,4,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.01013129952687464,0.0024648579934032225,4.5052264649942644e-4,6.748160440450714e-5
COER_803,COER,425.39304828962037,233.90069081017523,4.303098517159186,2.5547200160147066,0.18944572706427568,0.07892032725705446,2.2718727408943096,0.288275323628065,23,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.01011558259934118,0.006005551868528365,4.4534279021714367e-4,1.8552331208601024e-4
COER_806,COER,562.5870426685443,215.97269881752842,5.66452166499898,2.3497829631347096,0.26112407112395997,0.06433113987868073,2.0743185895121954,0.2632079041821463,21,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.010068702681331232,0.004176745614312194,4.641487473393601e-4,1.1434877627742004e-4
COER_807,COER,437.17933422519513,303.93902969277417,4.436087456381717,3.3068566430573836,0.21077499444758666,0.09053340695749756,2.469426892276423,0.3133427430739837,25,0.03386028546255507,0.04101850898550725,0.09877707569105693,0.010879999999999999,0.01028125294025742,0.047990000000000005,9.270093428193834e-4,0.0016876686500869567,0.01253370972295935,2.97867e-4,4.8390829996268047e-4,0.0060893959999999995,0.010147065767058072,0.007564073560151384,4.821247894096808e-4,2.0708528484757462e-4
EPMI_001,EPMI,31.377799946252335,19.413333333333334,0.4008371632745112,0.30498346666666665,0.005256730384544297,0.0018117299200000002,0.0628054745348837,3.7309090423255815e-4,195,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.012774546461546483,0.00971972117831967,1.6753024092028938e-4,5.773922719576735e-5
EPMI_003,EPMI,106.28092018163981,45.790320741863894,1.3866479599191075,0.7103433799023007,0.029606536398728834,0.0046710454237708495,0.18712810617829456,0.0011116195659441862,581,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.01304700747367685,0.0066836397228052374,2.785686870995252e-4,4.394999041961418e-5
EPMI_004,EPMI,116.65278911564626,87.90714285714286,1.299202095510204,1.2029443928571428,0.01684899701904762,0.016053376414285715,0.28987142093023255,0.001721958019534884,900,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.011137342753307097,0.010312178576926935,1.4443715531176887e-4,1.37616738836573e-4
EPMI_005,EPMI,113.70733300057448,76.86182279649285,1.3573772112349434,1.1576377261329025,0.015439294439231328,0.009370921210659898,0.2947026112790697,0.0017506573198604655,915,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.01193746414954685,0.0101808537372612,1.3578099170748578e-4,8.241263745595506e-5
EPMI_006,EPMI,136.6084991178794,96.28248348974626,1.6040903110538278,1.370897337407021,0.021501967103054378,0.01523154712012513,0.3262663882248062,0.0019381594153209303,1013,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.011742243867782042,0.010035227282777438,1.5739845794294498e-4,1.1149780005255629e-4
EPMI_007,EPMI,268.47770817568477,48.68758241758242,3.737913260106442,0.6295435354945055,0.1266359282140606,0.010509362904395605,0.12077975872093022,7.17482508139535e-4,375,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.013922620561333345,0.002344863339948316,4.716813514036457e-4,3.9144266299824616e-5
EPMI_151,EPMI,1.8727083227398447,0,0.028596256088237425,0,0.0010827250438752685,0,0,0,0,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.015269999999999999,0,5.7816e-4,0
EPMI_152,EPMI,49.318411667702144,9.025642428637353,0.47710806883441215,0.13466976969674996,0.014507681299308666,0.001156290262581581,0.03381833244186046,2.0089510227906977e-4,105,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.009674035572132238,0.0027306185487912435,2.941635954754301e-4,2.3445407576635673e-5
EPMI_153,EPMI,1.3936048724781118,0,0.021280346402740766,0,8.057265930719451e-4,0,0,0,0,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.015269999999999999,0,5.7816e-4,0
EPMI_155,EPMI,2.4969444303197927,0,0.03812834145098323,0,0.0014436333918336913,0,0,0,0,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.015269999999999999,0,5.7816e-4,0
EPMI_157,EPMI,50.80279516076639,7.5977243061507025,0.4143644865138947,0.0908679574210561,0.014686976120016435,0.0019649748574329224,0.014493571046511626,8.609790097674419e-5,45,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.008156332445933941,0.0017886409031924871,2.8909779616533357e-4,3.867847922963142e-5
EPMI_401,EPMI,34.51559989250467,21.177619047619046,0.4490681684537843,0.3255773223809523,0.006721798881469546,0.0022903613285714286,0.057974284186046506,3.4439160390697677e-4,180,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.013010585643951184,0.009432758619144093,1.947466914208041e-4,6.635728006190031e-5
EPMI_402,EPMI,11.708109683284063,4.2,0.13349346000660478,0.065982,0.0031795279480657445,3.919608e-4,0.009662380697674418,5.7398600651162795e-5,30,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.011401794449978245,0.005635580959256302,2.7156629328517733e-4,3.347771848769161e-5
EPMI_403,EPMI,19.4831476722058,13.288571428571428,0.23319338495458253,0.1945173114285714,0.003076827038434613,0.001868105057142857,0.03864952279069767,2.2959440260465118e-4,120,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.011968978980088045,0.009983875023750153,1.57922482044518e-4,9.588312363960839e-5
EPMI_404,EPMI,35.99668027210885,11,0.3485086403265306,0.17281,0.008471574050666666,0.001026564,0.03864952279069767,2.2959440260465118e-4,120,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.009681688358261305,0.004800720474601588,2.35343203501759e-4,2.8518296471783487e-5
EPMI_405,EPMI,16.230138797078652,0,0.247834219431391,0,0.009383617046918993,0,0,0,0,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.015269999999999999,0,5.7816e-4,0
EPMI_406,EPMI,97.11927366464482,36.48620212275035,1.2584624092217078,0.573198235348408,0.02896365766684417,0.0034050383269035537,0.1545980911627907,9.183776104186047e-4,480,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.012957905899988591,0.005902002905496135,2.9822770057832574e-4,3.506037677609938e-5
EPMI_407,EPMI,75.45129913399559,16.911091040938757,1.0248823949769827,0.25142709453886214,0.031057418749073383,0.0022061730774474257,0.0628054745348837,3.7309090423255815e-4,195,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.013583363132778827,0.0033323096808757042,4.116220542991293e-4,2.9239696370627567e-5
EPMI_801,EPMI,405.84671057005147,123.25333333333333,4.964989691357066,1.3379717466666667,0.16987713606549387,0.0378769156,0.1256109490697674,7.461818084651163e-4,390,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.012233657590530305,0.0032967416313103887,4.1857462840313477e-4,9.332813255230813e-5
EPMI_802,EPMI,216.09754509661767,22.20892857142857,2.8234516593396375,0.3132869035714285,0.09915079535707406,0.0036425320928571425,0.04348071313953488,2.5829370293023256e-4,135,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.013065635049566465,0.0014497476286986846,4.588242560217125e-4,1.685596239063502e-5
EPMI_803,EPMI,126.12459843053344,24.720000000000002,1.7677657380342455,0.3883512,0.05440058124737272,0.0023069692800000005,0.08696142627906976,5.165874058604651e-4,270,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.014016026691318987,0.003079107524087738,4.3132411856466944e-4,1.829119227103527e-5
EPMI_804,EPMI,361.0737708836294,72.9724042455007,4.609952070689612,1.146396470696816,0.1382989278158382,0.0068100766538071065,0.3091961823255814,0.0018367552208372094,960,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.012767341309251055,0.0031749646835086466,3.8302125207651986e-4,1.886062406898542e-5
EPMI_805,EPMI,261.3084605665491,82.15238095238095,2.999027554755966,1.2906139047619045,0.07255969766387711,0.0076667888,0.3671704665116279,0.0021811468247441863,1140,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.011476963081308973,0.004939043695576077,2.7767833275110456e-4,2.933999451597339e-5
EPMI_806,EPMI,208.49485993170268,0,3.1837165111570997,0,0.12054338821811321,0,0,0,0,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.015269999999999999,0,5.7816e-4,0
EPMI_807,EPMI,485.99149853189135,97.41522419186653,5.5989878168676945,1.2726016921272156,0.18451500380616426,0.02045448773649635,0.16426047186046508,9.757762110697674e-4,510,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.011520752592959775,0.0026185678061685395,3.7966714307463583e-4,4.208815956305067e-5
EPMI_808,EPMI,329.929412580873,29.485714285714284,4.762192495824217,0.46322057142857137,0.16549908999272353,0.0027517248,0.11594856837209301,6.887832078139535e-4,360,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.014433973796309833,0.0014039990184719457,5.016196910063483e-4,8.340344010176695e-6
EPMI_901,EPMI,1090.051551337257,351.7542023517999,10.707793880290472,4.55775931661101,0.3059792904882295,0.07550921561181222,0.8882948654728682,0.005276844686530233,2758,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.009823199524054005,0.004181232815108265,2.8070166967136486e-4,6.927123356613618e-5
EPMI_902,EPMI,372.4476560353871,104.41403038074571,3.6434116097453035,1.42485259713553,0.10735606144036187,0.019243098143223517,0.3072637061860465,0.0018252755007069769,954,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.009782345386539725,0.0038256452257015984,2.882446961356678e-4,5.166658409952561e-5
EPMI_903,EPMI,636.7222557060207,206.61871829105473,6.065436126393287,3.0607801700667556,0.14278382146960392,0.027445996688651535,0.8357959303488371,0.004964978956325581,2595,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.009526031282929967,0.004807088401005948,2.2424820271325373e-4,4.310513170019229e-5
EPMI_904,EPMI,959.9652260608905,490.23925967433587,11.989500339063648,5.073244885198102,0.39391116423018385,0.16161015463270487,0.4444695120930232,0.0026403356299534884,1380,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.012489515259069557,0.005284821520062339,4.1033899305556524e-4,1.6835000919341006e-4
EPMI_905,EPMI,1047.1591550299752,333.4523075057515,12.105269473319321,4.822823184491998,0.3227401460700067,0.049443488792382084,1.154654493372093,0.006859132777813954,3585,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.011560104703446731,0.00460562576502895,3.0820543803655915e-4,4.721678510366149e-5
EPMI_906,EPMI,489.05077488236867,191.55026525958388,5.677844617384878,2.6359617504397415,0.1459031802102238,0.034330787331727744,0.5797428418604651,0.003443916039069768,1800,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.011609928680208244,0.005389955165849127,2.9833953385580034e-4,7.019882003046682e-5
EPMI_907,EPMI,1562.4863153660651,337.4927778657298,14.91245335433452,4.555425706693972,0.46380056915442897,0.06440527675482605,0.9662380697674418,0.00573986006511628,3000,0.001194162990309183,0.0014435983644588428,3.220793565891473e-4,0.01571,0.011628281571233055,0.01571,7.093829847715737e-6,1.5459060006445893e-5,1.913286688372093e-6,9.332400000000002e-5,1.3767151121627826e-4,9.3324e-5,0.00954405373517833,0.002915497986698661,2.9683496398864016e-4,4.12197381323861e-5
GRBU_002,GRBU,329.5271535684942,819.519,4.198262485791003,7.839200590000001,0.12786219690022052,0.21885265130700002,10.61178250909091,1.1945894266800001,6,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.012740262647030598,0.02378924014336371,3.8801718011879585e-4,6.641414795018104e-4
GRBU_007,GRBU,2104.4888772381364,3247.2854365557055,26.20103310157379,38.39410936292292,0.6231921621152529,1.2382992391439949,17.924792836363636,2.01782951916,10,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.012450069651097032,0.018243911753674895,2.961251869067183e-4,5.884085454369799e-4
GRBU_009,GRBU,689.7214971751412,832.7378614664073,8.980941460451977,12.196189908390162,0.3297148888296045,0.4188983881483288,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013021112865460599,0.017682774798728915,4.780406152048352e-4,6.073442539691608e-4
GRBU_153,GRBU,784.9041013268056,0,11.012727956490531,0,0.3647844476493248,0,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.014030666852007224,0,4.647503396054262e-4,0
GRBU_306,GRBU,89.81700000000001,0,1.4460537,0,0.084996341976,0,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.0161,0,9.46328e-4,0
GRBU_310,GRBU,159.44016256157636,0,2.5669866172413793,0,0.15088269015657144,0,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.0161,0,9.463280000000001e-4,0
GRBU_311,GRBU,138.08211165845648,0,2.2231219977011496,0,0.13067096856152383,0,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.016100000000000003,0,9.463280000000002e-4,0
GRBU_313,GRBU,93.44270279146143,0,1.504427514942529,0,0.0884274460472381,0,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.0161,0,9.463279999999999e-4,0
GRBU_403,GRBU,536.4669123065586,0,7.043299467943993,0,0.1525508569851142,0,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013129047302584006,0,2.843620985481031e-4,0
GRBU_404,GRBU,49.76494745484401,0,0.8012156540229886,0,0.04709396319504762,0,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.0161,0,9.463279999999999e-4,0
GRBU_405,GRBU,302.9297201418999,77.35668869453217,3.9576268029168307,1.233397032403745,0.09002081746779661,0.09164501500699826,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013064504866221046,0.004071561654056231,2.971673344749026e-4,3.025289660059417e-4
