species,replicate,individual,site,age,age_exact,date,start_end,census,interval,year,year_div,segment,node_below,node_above,stem_weight,leaf_weight,root_weight,diameter_1,diameter_2,diameter_3,total_stem_weight,total_leaf_weight,total_plant_weight,height,notes
PHPH,4,PHPH_004,Basin2005,7,7,3-May-13,end,17,,2013,2013,2,1,2,1822.6,4780.2,,3.51,,,2076.2,5855.9,7932.1,,
PHPH,4,PHPH_004,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
PHPH,4,PHPH_004,Basin2005,7,7,3-May-13,end,17,,2013,2013,3,2,3,253.6,1075.7,,1.86,,,253.6,1075.7,1329.3,,
PHPH,4,PHPH_004,Basin2005,7,7,3-May-13,end,17,,2013,2013,shed side,,,2560,,,,,,,,,,
PHPH,4,PHPH_004,Basin2005,7,7,3-May-13,end,17,,2013,2013,shed side,,,3520,,,,,,,,,,
PHPH,5,PHPH_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,1,0,1,,,,4.69,4.76,4.79,,,,840,
PHPH,5,PHPH_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,1,0,1,7180,1643,,5.64,5.62,5.57,8439.7,3393.3,11833,860,
PHPH,5,PHPH_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.96,,,,,,,
PHPH,5,PHPH_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,2,1,2,1242.5,1631,,3.02,,,1259.7,1750.3,3010,,
PHPH,5,PHPH_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
PHPH,5,PHPH_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,3,2,3,17.2,119.3,,1.07,,,17.2,119.3,136.5,,
PHPH,5,PHPH_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,shed,,,921.4,,,,,,,,,,
PHPH,6,PHPH_006,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,1,0,1,,,,5.16,5.19,5.14,,,,745,
PHPH,6,PHPH_006,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,8523,4660,,6.77,6.89,7.12,12245.5,12477,24722.5,740,
PHPH,6,PHPH_006,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,2,1,2,,,,3.68,,,,,,,
PHPH,6,PHPH_006,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,2660,5400,,5.08,5.14,,3722.5,7817,11539.5,,
PHPH,6,PHPH_006,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,2.08,,,,,,,
PHPH,6,PHPH_006,Basin2005,7,7,10-May-13,end,17,,2013,2013,3,2,3,873.2,1550.7,,2.94,,,1062.5,2417,3479.5,,
PHPH,6,PHPH_006,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,4,3,4,,,,,,,,,,,
PHPH,6,PHPH_006,Basin2005,7,7,10-May-13,end,17,,2013,2013,4,3,4,189.3,866.3,,1.67,,,189.3,866.3,1055.6,,
PHPH,7,PHPH_007,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,1,0,1,,,,3.62,3.65,3.65,,,,560,
PHPH,7,PHPH_007,Basin2005,7,7,10-May-13,end,17,,2013,2013,1,0,1,3710,1689.6,,5.41,5.29,5.35,4711.4,4046.3,8757.7,440,
PHPH,7,PHPH_007,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,2,1,2,,,,2.25,,,,,,,
PHPH,7,PHPH_007,Basin2005,7,7,10-May-13,end,17,,2013,2013,2,1,2,962.3,2103.2,,2.91,,,1001.4,2356.7,3358.1,,
PHPH,7,PHPH_007,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
PHPH,7,PHPH_007,Basin2005,7,7,10-May-13,end,17,,2013,2013,3,2,3,39.1,253.5,,1.41,,,39.1,253.5,292.6,,
PHPH,7,PHPH_007,Basin2005,7,7,10-May-13,end,17,,2013,2013,shed,,,152.9,,,,,,,,,,
xx,101,PHPH_101,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,1,0,1,,,,0.78,,,,,,,
xx,101,PHPH_101,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,1,0,1,172.3,171.7,,1.64,1.84,1.63,229,364,593,200,"bag says PHPH, but different species"
xx,101,PHPH_101,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,2,1,2,,,,,,,,,,,
xx,101,PHPH_101,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,2,1,2,37.7,112.4,,1.08,,,56.7,192.3,249,,"bag says PHPH, but different species"
xx,101,PHPH_101,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,3,2,3,,,,,,,,,,,
xx,101,PHPH_101,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,3,2,3,19,79.9,,0.86,,,19,79.9,98.9,,"bag says PHPH, but different species"
xx,103,PHPH_103,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,1,0,1,,,,1.32,,,,,,,
xx,103,PHPH_103,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,1,0,1,503.6,569.1,,2.84,2.88,2.71,765.1,903.2,1668.3,180,"bag says PHPH, but different species"
xx,103,PHPH_103,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,2,1,2,,,,,,,,,,,
xx,103,PHPH_103,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,2,1,2,,,,0.56,,,,,,,
xx,103,PHPH_103,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,2,1,2,261.5,334.1,,1.76,,,261.5,334.1,595.6,,"bag says PHPH, but different species"
xx,103,PHPH_103,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,33.7,133.7,,0.9,,,33.7,133.7,167.4,,"bag says COER, but different species"
xx,104,PHPH_104,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,1,0,1,,,,,,,,,,,
xx,104,PHPH_104,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,1,0,1,434.8,639.9,,2.36,2.07,2.16,513.1,832,1345.1,215,"bag says PHPH, but different species"
xx,104,PHPH_104,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,2,1,2,,,,,,,,,,,
xx,104,PHPH_104,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,2,1,2,78.3,192.1,,1.18,,,78.3,192.1,270.4,,"bag says PHPH, but different species"
xx,111,PHPH_111,Waratah2011,1.4,1.4,30-Aug-12,start,6,0.8,2012,2012,1,0,1,,,,1.33,,,,,,,
xx,111,PHPH_111,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,1,0,1,403.2,553,,2.83,2.79,2.51,597.3,883.5,1480.8,285,"bag says PHPH, but different species"
xx,111,PHPH_111,Waratah2011,1.4,1.4,30-Aug-12,start,6,0.8,2012,2012,2,1,2,,,,0.79,,,,,,,
xx,111,PHPH_111,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,2,1,2,178.5,266.6,,1.45,,,194.1,330.5,524.6,,"bag says PHPH, but different species"
xx,111,PHPH_111,Waratah2011,1.4,1.4,30-Aug-12,start,6,0.8,2012,2012,3,2,3,,,,,,,,,,,
xx,111,PHPH_111,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,3,2,3,15.6,63.9,,0.66,,,15.6,63.9,79.5,,"if odd, maybe 1561; bag says PHPH, but different species"
xx,112,PHPH_112,Waratah2011,1.4,1.4,2-Nov-12,start,9,0.6,2012,2012,1,0,1,,,,1.18,,,,,,,
xx,112,PHPH_112,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,239.9,170.2,,2.28,2.31,2.34,451.5,686.2,1137.7,328,"bag says PHPH, but different species"
xx,112,PHPH_112,Waratah2011,1.4,1.4,2-Nov-12,start,9,0.6,2012,2012,2,1,2,,,,0.6,,,,,,,
xx,112,PHPH_112,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,2,1,2,195.9,477.2,,1.3,,,211.6,516,727.6,,"bag says PHPH, but different species"
xx,112,PHPH_112,Waratah2011,1.4,1.4,2-Nov-12,start,9,0.6,2012,2012,3,2,3,,,,,,,,,,,
xx,112,PHPH_112,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,3,2,3,15.7,38.8,,0.79,,,15.7,38.8,54.5,,"bag says PHPH, but different species"
PHPH,161,PHPH_161,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,1,0,1,,,,2.91,,,,,,310,"initial diameter based on estimate, because couldn't measure. Summed diameters of branches just above ground at start and finish; used ratio of above ground to top of taproot at end of study to estimate taproot at beginning"
PHPH,161,PHPH_161,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,1886.8,2114.1,,5.05,5.52,5.28,,,,455,need final basal diameter
PHPH,161,PHPH_161,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,2,1,2,,,,1.59,1.67,1.64,,,,,
PHPH,161,PHPH_161,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,1252.8,1401.9,,3.36,3.23,3.12,,,,,
PHPH,161,PHPH_161,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,3,2,3,134,442.4,,1.51,,,,,,,
PHPH,162,PHPH_162,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,1,0,1,,,,1.48,1.47,1.36,,,,242,
PHPH,162,PHPH_162,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,397,568.5,,2.51,2.44,2.42,,,,358,
PHPH,162,PHPH_162,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,2,1,2,,,,1.19,,,,,,,
PHPH,162,PHPH_162,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,441.6,472.6,,2.44,,,,,,,
PHPH,162,PHPH_162,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,3,2,3,101.6,361.1,,1.522222222,1.4,1.433333333,,,,,
PHPH,163,PHPH_163,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,1,0,1,,,,1.61,1.66,1.59,,,,172,
PHPH,163,PHPH_163,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,264,312.3,,2.82,3.14,2.64,,,,252,
PHPH,163,PHPH_163,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,2,1,2,,,,1.14,,,,,,,
PHPH,163,PHPH_163,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,192.6,274.2,,1.44,,,,,,,
PHPH,163,PHPH_163,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,3,2,3,37.3,245.9,,0.82,,,,,,,
PHPH,163,PHPH_163,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,shed,,,162.3,0,,,,,,,,,
PHPH,164,PHPH_164,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,1,0,1,,,,2.51,,,,,,202,"initial diameter based on estimate, because couldn't measure. Summed diameters of branches just above ground at start and finish; used ratio of above ground to top of taproot at end of study to estimate taproot at beginning"
PHPH,164,PHPH_164,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,1072.7,1626.1,,4.68,4.6,4.69,,,,380,
PHPH,164,PHPH_164,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,2,1,2,,,,1.49,1.48,1.39,,,,,
PHPH,164,PHPH_164,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,586.5,495.6,,2.33,,,,,,,
PHPH,164,PHPH_164,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,3,2,3,226.2,784.5,,1.8,,,,,,,
PHPH,164,PHPH_164,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,shed,,,112.7,0,,,,,,,,,
PHPH,165,PHPH_165,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,1,0,1,,,,2.96,2.91,2.83,,,,270,
PHPH,165,PHPH_165,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,1221.9,747.9,,3.57,3.58,3.59,,,,415,
PHPH,165,PHPH_165,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,328,699.8,,2.32,,,,,,,
PHPH,165,PHPH_165,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,3,2,3,41.9,94.7,,1.43,,,,,,,
PHPH,166,PHPH_166,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,1,0,1,,,,2.47,,,,,,350,"initial diameter based on estimate, because couldn't measure. Summed diameters of branches just above ground at start and finish; used ratio of above ground to top of taproot at end of study to estimate taproot at beginning"
PHPH,166,PHPH_166,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,1810.1,1826.1,,4.28,4.46,4.16,,,,610,
PHPH,166,PHPH_166,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,2,1,2,,,,1.85,,,,,,,
PHPH,166,PHPH_166,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,2068.7,615.8,,3.49,,,,,,,
PHPH,166,PHPH_166,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,3,2,3,487.4,1121.9,,2.11,,,,,,,
PHPH,167,PHPH_167,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,1,0,1,,,,,,,,,,300,missing initial diameter
PHPH,167,PHPH_167,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,1205.8,1938.6,,5.6,5.56,5.53,,,,420,
PHPH,167,PHPH_167,Waratah2011,2.4,2.4,3-Sep-13,start,20,1,2013,2013,2,1,2,,,,,,,,,,,missing initial diameter
PHPH,167,PHPH_167,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,1105.4,548.4,,2.86,,,,,,,
PHPH,167,PHPH_167,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,3,2,3,209.6,775.8,,1.59,,,,,,,
PHPH,167,PHPH_167,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,shed,,,37.3,0,,,,,,,,,
xx,301,PHPH_301,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.25,0.23,,,,,25,
xx,301,PHPH_301,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.78,0.65,,,,,67,
xx,302,PHPH_302,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.64,0.62,,,,,36,
xx,302,PHPH_302,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.72,0.7,,,,,120,
xx,303,PHPH_303,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.54,0.51,,,,,30,
xx,304,PHPH_304,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.79,0.83,,,,,92,
xx,304,PHPH_304,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,1.72,1.76,,,,,257,
xx,305,PHPH_305,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.73,0.69,,,,,42,
xx,305,PHPH_305,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,1.07,1,,,,,155,
xx,306,PHPH_306,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.62,0.63,,,,,38,
xx,306,PHPH_306,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,1,1.04,,,,,146,
xx,307A,PHPH_307A,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.6,0.57,,,,,35,
xx,307A,PHPH_307A,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.91,0.91,,,,,126,
xx,307B,PHPH_307B,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.92,0.83,,,,,76,
xx,308A,PHPH_308A,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.47,0.43,,,,,29,
xx,308A,PHPH_308A,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.89,0.8,,,,,96,
xx,308B,PHPH_308B,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.74,0.75,,,,,68,
xx,309,PHPH_309,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.73,0.77,,,,,67,
xx,310,PHPH_310,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.78,0.75,,,,,85,
xx,311A,PHPH_311A,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.6,0.61,,,,,50,
xx,311B,PHPH_311B,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.43,0.44,,,,,53,
xx,312,PHPH_312,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.32,0.32,,,,,40,
xx,313,PHPH_313,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.8,0.8,,,,,72,
xx,314,PHPH_314,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.74,0.69,,,,,39,
xx,315,PHPH_315,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.73,0.74,,,,,57,
xx,316,PHPH_316,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.27,0.24,,,,,35,
xx,320,PHPH_320,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.42,0.41,,,,,25,
xx,321,PHPH_321,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.41,0.37,,,,,58,
PHPH,401,PHPH_401,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,513.9,3.6,3.41,3.3,,,,382,
PHPH,401,PHPH_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,1,0,1,520.2,527.9,513.9,5.43,5.29,5.23,1822.7,2312.1,4134.8,437,"weight very low, but reweighed and same numbers again"
PHPH,401,PHPH_401,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,2.32,,,,,,,
PHPH,401,PHPH_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,2,1,2,1087.5,990.3,,2.76,,,1302.5,1784.2,3086.7,,
PHPH,401,PHPH_401,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.7,,,,,,,
PHPH,401,PHPH_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,3,2,3,215,793.9,,1.7,,,215,793.9,1008.9,,
PHPH,402,PHPH_402,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,2.95,2.96,2.91,,,,426,
PHPH,402,PHPH_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,1,0,1,1763.9,1607,,3.31,3.23,3.4,2173.1,2774.3,4947.4,490,
PHPH,402,PHPH_402,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,1.78,,,,,,,
PHPH,402,PHPH_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,2,1,2,332,832.3,,1.89,,,409.2,1167.3,1576.5,,
PHPH,402,PHPH_402,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,,,,,,,,
PHPH,402,PHPH_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,3,2,3,77.2,335,,1.31,,,77.2,335,412.2,,
PHPH,403,PHPH_403,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,2.7,2.73,2.82,,,,414,
PHPH,403,PHPH_403,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,1350,804,,2.99,2.96,2.98,1821,1678.5,3499.5,435,
PHPH,403,PHPH_403,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,1.72,,,,,,,
PHPH,403,PHPH_403,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,261.9,361.9,,1.99,,,471,874.5,1345.5,,
PHPH,403,PHPH_403,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.32,,,,,,,
PHPH,403,PHPH_403,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,209.1,512.6,,1.54,,,209.1,512.6,721.7,,
PHPH,403,PHPH_403,Basin2007,5,5,7-May-13,end,17,,2013,2013,shed,,,86,,,,,,,,,,
PHPH,404,PHPH_404,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,2.55,2.48,2.59,,,,306,
PHPH,404,PHPH_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,979.6,1130.9,,2.97,2.99,3.05,1490.9,2224.9,3715.8,325,
PHPH,404,PHPH_404,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,1.76,,,,,,,
PHPH,404,PHPH_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,289.1,232,,1.86,,,511.3,1094,1605.3,,
PHPH,404,PHPH_404,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.34,,,,,,,
PHPH,404,PHPH_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,222.2,862,,1.61,,,222.2,862,1084.2,,
PHPH,405,PHPH_405,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,3.45,3.6,3.46,,,,415,
PHPH,405,PHPH_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,2368.6,494.5,,3.62,3.58,3.9,2899.7,2249.7,5149.4,430,
PHPH,405,PHPH_405,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,1.99,,,,,,,
PHPH,405,PHPH_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,370.5,1252.5,,2.22,,,531.1,1755.2,2286.3,,
PHPH,405,PHPH_405,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.3,,,,,,,
PHPH,405,PHPH_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,160.6,502.7,,1.49,,,160.6,502.7,663.3,,
PHPH,406,PHPH_406,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,2.33,2.4,2.33,,,,375,
PHPH,406,PHPH_406,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,1049.1,225.3,,3.77,3.92,3.81,1307.2,1301.1,2608.3,425,
PHPH,406,PHPH_406,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,1.59,,,,,,,
PHPH,406,PHPH_406,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,119.7,462.2,,2.2,,,258.1,1075.8,1333.9,,
PHPH,406,PHPH_406,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.2,,,,,,,
PHPH,406,PHPH_406,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,138.4,613.6,,1.7,,,138.4,613.6,752,,
PHPH,407,PHPH_407,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,3.15,3.31,3.18,,,,310,
PHPH,407,PHPH_407,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,1009.2,536.5,,3.04,3.92,3.94,1480.4,1351.7,2832.1,390,
PHPH,407,PHPH_407,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,1.53,,,,,,,
PHPH,407,PHPH_407,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,416,571.1,,2.02,,,471.2,815.2,1286.4,,
PHPH,407,PHPH_407,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,,,,,,,,
PHPH,407,PHPH_407,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,55.2,244.1,,1.4,1.455555556,1.444444444,55.2,244.1,299.3,,
PHPH,407,PHPH_407,Basin2007,5,5,7-May-13,end,17,,2013,2013,shed,,,411.7,,,,,,,,,,
PHPH,801,PHPH_801,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,1,0,1,,,,5.49,5.63,5.64,,,,935,
PHPH,801,PHPH_801,Waratah2003,9,9,23-May-13,end,17,,2013,2013,1,0,1,8730,391.2,,5.82,5.82,5.73,11361.5,3267.3,14628.8,940,
PHPH,801,PHPH_801,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,2,1,2,,,,3.57,,,,,,,
PHPH,801,PHPH_801,Waratah2003,9,9,23-May-13,end,17,,2013,2013,2,1,2,2050.4,2071.3,,3.91,,,2631.5,2876.1,5507.6,,
PHPH,801,PHPH_801,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,3,2,3,,,,2.16,,,,,,,
PHPH,801,PHPH_801,Waratah2003,9,9,23-May-13,end,17,,2013,2013,3,2,3,581.1,804.8,,2.7,,,581.1,804.8,1385.9,,
PHPH,802,PHPH_802,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,1,0,1,,,,2.89,2.75,2.88,,,,430,
PHPH,802,PHPH_802,Waratah2003,9,9,23-May-13,end,17,,2013,2013,1,0,1,1377.3,760,,2.96,3.03,3.15,1498,1207.1,2705.1,495,
PHPH,802,PHPH_802,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,2,1,2,,,,1.14,,,,,,,
PHPH,802,PHPH_802,Waratah2003,9,9,23-May-13,end,17,,2013,2013,2,1,2,86.1,257.8,,1.44,,,120.7,447.1,567.8,,
PHPH,802,PHPH_802,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,3,2,3,,,,,,,,,,,
PHPH,802,PHPH_802,Waratah2003,9,9,23-May-13,end,17,,2013,2013,3,2,3,34.6,189.3,,0.95,,,34.6,189.3,223.9,,
PHPH,803,PHPH_803,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,1,0,1,,,,6.06,5.99,6,,,,585,
PHPH,803,PHPH_803,Waratah2003,9,9,23-May-13,end,17,,2013,2013,1,0,1,9890,3851.1,,8.05,8.1,8.42,11636.1,6407.2,18043.3,610,
PHPH,803,PHPH_803,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,2,1,2,,,,2.93,,,,,,,
PHPH,803,PHPH_803,Waratah2003,9,9,23-May-13,end,17,,2013,2013,2,1,2,1032.4,995.8,,3.65,,,1746.1,2556.1,4302.2,,
PHPH,803,PHPH_803,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,3,2,3,,,,2.25,,,,,,,
PHPH,803,PHPH_803,Waratah2003,9,9,23-May-13,end,17,,2013,2013,3,2,3,572.1,1134.4,,2.45,,,713.7,1560.3,2274,,
PHPH,803,PHPH_803,Waratah2003,9,9,11-May-12,start,2,1,2012,2012,4,3,4,,,,0.986666667,,,,,,,
