species,site,individual,age,segment,start_end,diameter,stem_area,height,shed_weight,leaf_weight,stem_weight,total_weight
PHPH,Basin1981,PHPH_907,32,3,start,3.79,11.281537758857286,NA,0,NA,NA,NA
PHPH,Basin1981,PHPH_907,32,3,end,4.34,14.793445646488976,NA,0,2163.2,5363.9,7527.0999999999995
PHPH,Basin1981,PHPH_907,32,4,start,3.62,10.292171692425521,NA,0,NA,NA,NA
PHPH,Basin1981,PHPH_907,32,4,end,3.76,11.103645074847764,NA,0,1048.7,2754.7999999999997,3803.5
PHPH,Basin1981,PHPH_907,32,5,start,NA,NA,NA,0,NA,NA,NA
PHPH,Basin1981,PHPH_907,32,5,end,1,0.7853981633974483,NA,0,51.9,13.7,65.6
PHPH,Basin1981,PHPH_908,32,1,start,5.953333333333333,27.836221333472515,1060,0,NA,NA,NA
PHPH,Basin1981,PHPH_908,32,1,end,6.306666666666667,31.238461457555147,675,0,1250.9,7406,8656.9
PHPH,Basin1981,PHPH_908,32,2,start,2.46,4.752915525615998,NA,0,NA,NA,NA
PHPH,Basin1981,PHPH_908,32,2,end,2.58,5.227924334838775,NA,0,384.20000000000005,1086,1470.2
PHPH,Basin1981,PHPH_908,32,3,start,0.72,0.40715040790523715,NA,0,NA,NA,NA
PHPH,Basin1981,PHPH_908,32,3,end,1.07,0.8992023572737385,NA,0,127.9,31.5,159.4
PHPH,Basin2005,PHPH_001,7,1,start,4.616666666666667,16.739671022034116,525,0,NA,NA,NA
PHPH,Basin2005,PHPH_001,7,1,end,5.656666666666666,25.13107443928269,630,0,4498.7,5801.3,10300
PHPH,Basin2005,PHPH_001,7,2,start,3.53,9.786767974279263,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_001,7,2,end,4.475,15.728089095886023,NA,0,4498.7,2031.3,6530
PHPH,Basin2005,PHPH_001,7,3,start,1.77,2.4605739061078657,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_001,7,3,end,2.4,4.523893421169302,NA,0,1264,463.5,1727.5
PHPH,Basin2005,PHPH_002,7,1,start,2.763333333333333,5.997309102349175,445,0,NA,NA,NA
PHPH,Basin2005,PHPH_002,7,1,end,3.5433333333333334,9.860839747733904,520,0,3660.6000000000004,2393.5,6054.1
PHPH,Basin2005,PHPH_002,7,2,start,1.47,1.6971668912855458,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_002,7,2,end,2.1,3.463605900582747,NA,0,1704.7,496.6,2201.3
PHPH,Basin2005,PHPH_002,7,3,start,1.22,1.168986626400762,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_002,7,3,end,1.53,1.8385385606970868,NA,0,854,198,1052
PHPH,Basin2005,PHPH_003,7,1,start,6.286666666666667,31.040645840134115,665,0,NA,NA,NA
PHPH,Basin2005,PHPH_003,7,1,end,7.503333333333333,44.21792532592259,730,0,9914.3,14458.5,24372.8
PHPH,Basin2005,PHPH_003,7,2,start,3.08,7.450601137253553,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_003,7,2,end,3.19,7.992290250548773,NA,0,2555.3,788.5,3343.8
PHPH,Basin2005,PHPH_003,7,3,start,NA,NA,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_003,7,3,end,1.77,2.4605739061078657,NA,0,615.3,205.2,820.5
PHPH,Basin2005,PHPH_004,7,1,start,3.83,11.52092711906083,498,0,NA,NA,NA
PHPH,Basin2005,PHPH_004,7,1,end,5.113333333333333,20.535160006529843,575,0,8496.7,5336.2,13832.900000000001
PHPH,Basin2005,PHPH_004,7,2,start,2.55,5.107051557491907,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_004,7,2,end,3.51,9.6761839128729,NA,0,5855.9,2076.2,7932.0999999999995
PHPH,Basin2005,PHPH_004,7,3,start,NA,NA,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_004,7,3,end,1.86,2.7171634860898126,NA,0,1075.7,253.6,1329.3
PHPH,Basin2005,PHPH_005,7,1,start,4.746666666666667,17.69568384646027,840,0,NA,NA,NA
PHPH,Basin2005,PHPH_005,7,1,end,5.61,24.718129538260836,860,0,3393.3,8439.7,11833
PHPH,Basin2005,PHPH_005,7,2,start,1.96,3.017185584507637,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_005,7,2,end,3.02,7.163145409450087,NA,0,1750.3,1259.7,3010
PHPH,Basin2005,PHPH_005,7,3,start,NA,NA,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_005,7,3,end,1.07,0.8992023572737385,NA,0,119.3,17.2,136.5
PHPH,Basin2005,PHPH_006,7,1,start,5.163333333333333,20.93872376282223,745,0,NA,NA,NA
PHPH,Basin2005,PHPH_006,7,1,end,6.926666666666667,37.68239158884341,740,0,12477,12245.5,24722.5
PHPH,Basin2005,PHPH_006,7,2,start,3.68,10.636176087993604,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_006,7,2,end,5.109999999999999,20.508395382450505,NA,0,7817,3722.5,11539.5
PHPH,Basin2005,PHPH_006,7,3,start,2.08,3.397946614122721,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_006,7,3,end,2.94,6.788667565142183,NA,0,2417,1062.5,3479.5
PHPH,Basin2005,PHPH_006,7,4,start,NA,NA,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_006,7,4,end,1.67,2.1903969378991435,NA,0,866.3,189.3,1055.6
PHPH,Basin2005,PHPH_007,7,1,start,3.64,10.406211505750832,560,0,NA,NA,NA
PHPH,Basin2005,PHPH_007,7,1,end,5.35,22.48005893184346,440,0,4046.2999999999997,4711.4,8757.699999999999
PHPH,Basin2005,PHPH_007,7,2,start,2.25,3.9760782021995817,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_007,7,2,end,2.91,6.650830187465933,NA,0,2356.7,1001.4,3358.1
PHPH,Basin2005,PHPH_007,7,3,start,NA,NA,NA,0,NA,NA,NA
PHPH,Basin2005,PHPH_007,7,3,end,1.41,1.5614500886504667,NA,0,253.5,39.1,292.6
PHPH,Basin2007,PHPH_401,5,1,start,3.4366666666666665,9.276084635145722,382,0,NA,NA,NA
PHPH,Basin2007,PHPH_401,5,1,end,5.316666666666666,22.20080625152437,437,0,2312.1,1822.7,4134.8
PHPH,Basin2007,PHPH_401,5,2,start,2.32,4.227327074670425,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_401,5,2,end,2.76,5.982849049496401,NA,0,1784.1999999999998,1302.5,3086.7
PHPH,Basin2007,PHPH_401,5,3,start,1.7,2.269800692218625,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_401,5,3,end,1.7,2.269800692218625,NA,0,793.9,215,1008.9
PHPH,Basin2007,PHPH_402,5,1,start,2.94,6.788667565142183,426,0,NA,NA,NA
PHPH,Basin2007,PHPH_402,5,1,end,3.3133333333333335,8.622240664117347,490,0,2774.3,2173.1,4947.4
PHPH,Basin2007,PHPH_402,5,2,start,1.78,2.4884555409084754,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_402,5,2,end,1.89,2.8055207794720247,NA,0,1167.3,409.2,1576.5
PHPH,Basin2007,PHPH_402,5,3,start,NA,NA,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_402,5,3,end,1.31,1.3478217882063612,NA,0,335,77.2,412.2
PHPH,Basin2007,PHPH_403,5,1,start,2.75,5.939573610693203,414,0,NA,NA,NA
PHPH,Basin2007,PHPH_403,5,1,end,2.9766666666666666,6.959055333368129,435,0,1678.5,1821,3499.5
PHPH,Basin2007,PHPH_403,5,2,start,1.72,2.323521926595011,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_403,5,2,end,1.99,3.1102552668702352,NA,0,874.5,471,1345.5
PHPH,Basin2007,PHPH_403,5,3,start,1.32,1.3684777599037141,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_403,5,3,end,1.54,1.8626502843133883,NA,0,512.6,209.1,721.7
PHPH,Basin2007,PHPH_404,5,1,start,2.54,5.067074790974977,306,0,NA,NA,NA
PHPH,Basin2007,PHPH_404,5,1,end,3.0033333333333334,7.084300160491244,325,0,2224.9,1490.9,3715.8
PHPH,Basin2007,PHPH_404,5,2,start,1.76,2.432849350939936,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_404,5,2,end,1.86,2.7171634860898126,NA,0,1094,511.3,1605.3
PHPH,Basin2007,PHPH_404,5,3,start,1.34,1.4102609421964585,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_404,5,3,end,1.61,2.0358305793425258,NA,0,862,222.2,1084.2
PHPH,Basin2007,PHPH_405,5,1,start,3.5033333333333334,9.639462185410943,415,0,NA,NA,NA
PHPH,Basin2007,PHPH_405,5,1,end,3.7,10.752100856911069,430,0,2249.7,2899.7,5149.4
PHPH,Basin2007,PHPH_405,5,2,start,1.99,3.1102552668702352,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_405,5,2,end,2.22,3.8707563084879846,NA,0,1755.2,531.1,2286.3
PHPH,Basin2007,PHPH_405,5,3,start,1.3,1.3273228961416876,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_405,5,3,end,1.49,1.743662462558675,NA,0,502.7,160.6,663.3
PHPH,Basin2007,PHPH_406,5,1,start,2.3533333333333335,4.349674655235228,375,0,NA,NA,NA
PHPH,Basin2007,PHPH_406,5,1,end,3.8333333333333335,11.540989678812505,425,0,1301.1,1307.1999999999998,2608.2999999999997
PHPH,Basin2007,PHPH_406,5,2,start,1.59,1.985565096885089,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_406,5,2,end,2.2,3.8013271108436504,NA,0,1075.8,258.1,1333.9
PHPH,Basin2007,PHPH_406,5,3,start,1.2,1.1309733552923256,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_406,5,3,end,1.7,2.269800692218625,NA,0,613.6,138.4,752
PHPH,Basin2007,PHPH_407,5,1,start,3.2133333333333334,8.109637462806614,310,0,NA,NA,NA
PHPH,Basin2007,PHPH_407,5,1,end,3.6333333333333333,10.368128421472314,390,0,1351.7,1480.4,2832.1000000000004
PHPH,Basin2007,PHPH_407,5,2,start,1.53,1.8385385606970868,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_407,5,2,end,2.02,3.204738665926948,NA,0,815.2,471.2,1286.4
PHPH,Basin2007,PHPH_407,5,3,start,NA,NA,NA,0,NA,NA,NA
PHPH,Basin2007,PHPH_407,5,3,end,1.4333333333333333,1.6135568934687576,NA,0,244.1,55.2,299.3
PHPH,Waratah2003,PHPH_801,9,1,start,5.586666666666667,24.51293990475012,935,0,NA,NA,NA
PHPH,Waratah2003,PHPH_801,9,1,end,5.79,26.329766569552394,940,0,3267.3,11361.5,14628.8
PHPH,Waratah2003,PHPH_801,9,2,start,3.57,10.009821052684138,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_801,9,2,end,3.91,12.00724566183653,NA,0,2876.1000000000004,2631.5,5507.6
PHPH,Waratah2003,PHPH_801,9,3,start,2.16,3.664353671147135,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_801,9,3,end,2.7,5.725552611167399,NA,0,804.8,581.1,1385.9
PHPH,Waratah2003,PHPH_802,9,1,start,2.84,6.334707426698459,430,0,NA,NA,NA
PHPH,Waratah2003,PHPH_802,9,1,end,3.0466666666666664,7.290205378995273,495,0,1207.1,1498,2705.1
PHPH,Waratah2003,PHPH_802,9,2,start,1.14,1.0207034531513237,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_802,9,2,end,1.44,1.6286016316209486,NA,0,447.1,120.69999999999999,567.8
PHPH,Waratah2003,PHPH_802,9,3,start,NA,NA,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_802,9,3,end,0.95,0.7088218424661971,NA,0,189.3,34.6,223.9
PHPH,Waratah2003,PHPH_803,9,1,start,6.016666666666667,28.431631681144125,585,0,NA,NA,NA
PHPH,Waratah2003,PHPH_803,9,1,end,8.19,52.68144574786358,610,0,6407.2,11636.1,18043.3
PHPH,Waratah2003,PHPH_803,9,2,start,2.93,6.742564692950754,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_803,9,2,end,3.65,10.463467031862505,NA,0,2556.1,1746.1000000000001,4302.2
PHPH,Waratah2003,PHPH_803,9,3,start,2.25,3.9760782021995817,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_803,9,3,end,2.45,4.714352475793184,NA,0,1560.3000000000002,713.7,2274
PHPH,Waratah2003,PHPH_803,9,4,start,0.986666667,0.7645938392302934,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_803,9,4,end,1.28,1.2867963509103792,NA,0,425.90000000000003,141.6,567.5
PHPH,Waratah2003,PHPH_803,9,5,start,NA,NA,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_803,9,5,end,1.02,0.8171282491987052,NA,0,54.3,8,62.3
PHPH,Waratah2003,PHPH_804,9,1,start,5.416666666666667,23.043800280237637,1015,0,NA,NA,NA
PHPH,Waratah2003,PHPH_804,9,1,end,6.1033333333333335,29.25661391197681,650,0,5818.9,9236.7,15055.6
PHPH,Waratah2003,PHPH_804,9,2,start,2.26,4.0114996593688055,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_804,9,2,end,3.16,7.842671900421561,NA,0,2652.3,1606.7,4259
PHPH,Waratah2003,PHPH_804,9,3,start,1.6,2.0106192982974678,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_804,9,3,end,2.49,4.86954715288052,NA,0,1277.6,496.7,1774.3
PHPH,Waratah2003,PHPH_804,9,4,start,NA,NA,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_804,9,4,end,1.59,1.985565096885089,NA,0,363.9,74.5,438.4
PHPH,Waratah2003,PHPH_805,9,1,start,6.773333333333333,36.032531846933175,825,0,NA,NA,NA
PHPH,Waratah2003,PHPH_805,9,1,end,7.536666666666666,44.61167160517252,810,0,7769.1,18059.3,25828.4
PHPH,Waratah2003,PHPH_805,9,1.2,start,1.99,3.1102552668702352,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_805,9,1.2,end,2.81,6.201582438002592,NA,0,1041.4,765.6,1807
PHPH,Waratah2003,PHPH_805,9,2,start,2.96,6.881344548423082,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_805,9,2,end,3.87,11.762829753387244,NA,0,2230.8,2143.7000000000003,4374.5
PHPH,Waratah2003,PHPH_805,9,3,start,1.84,2.659044021998401,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_805,9,3,end,2.69,5.683219650160275,NA,0,1167.4,703.5,1870.9
PHPH,Waratah2003,PHPH_805,9,4,start,NA,NA,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_805,9,4,end,0.91,0.650388219109427,NA,0,70,10.8,80.8
PHPH,Waratah2003,PHPH_806,9,1,start,6.386666666666667,32.03600711254648,725,0,NA,NA,NA
PHPH,Waratah2003,PHPH_806,9,1,end,7.043333333333333,38.96245969548735,720,0,6331.1,11649.7,17980.800000000003
PHPH,Waratah2003,PHPH_806,9,2,start,3.11,7.596449576196458,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_806,9,2,end,3.25,8.295768100885548,NA,0,3301.7999999999997,1979.7,5281.5
PHPH,Waratah2003,PHPH_806,9,3,start,1.62,2.0611989400202635,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_806,9,3,end,1.87,2.7464588375845373,NA,0,696.0999999999999,269.8,965.8999999999999
PHPH,Waratah2003,PHPH_806,9,4,start,NA,NA,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_806,9,4,end,1.04,0.8494866535306802,NA,0,99.8,19.6,119.4
PHPH,Waratah2003,PHPH_807,9,1,start,9.596666666666668,72.33203798289767,725,0,NA,NA,NA
PHPH,Waratah2003,PHPH_807,9,1,end,10.49,86.42529244007156,710,0,22430,37836.4,60266.4
PHPH,Waratah2003,PHPH_807,9,2,start,5.79,26.329766569552394,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_807,9,2,end,6.18,29.996240815740702,NA,0,9264.5,8706.4,17970.9
PHPH,Waratah2003,PHPH_807,9,3,start,3.42,9.186331078361913,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_807,9,3,end,3.83,11.52092711906083,NA,0,3012.8,2136.4,5149.200000000001
PHPH,Waratah2003,PHPH_807,9,4,start,1.97,3.048051732329157,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_807,9,4,end,2.09,3.4306977175363933,NA,0,1149.6,495.20000000000005,1644.8
PHPH,Waratah2003,PHPH_807,9,5,start,NA,NA,NA,0,NA,NA,NA
PHPH,Waratah2003,PHPH_807,9,5,end,0.78,0.4778362426110076,NA,0,148.3,23.6,171.9
PHPH,Waratah2011,PHPH_161,2.4,1,start,2.91,6.650830187465933,310,0,NA,NA,NA
PHPH,Waratah2011,PHPH_161,2.4,1,end,5.283333333333333,21.923298900457272,455,0,3958.4,3273.6,7232
PHPH,Waratah2011,PHPH_161,2.4,2,start,1.6333333333333333,2.095267767019193,NA,0,NA,NA,NA
PHPH,Waratah2011,PHPH_161,2.4,2,end,3.236666666666667,8.227839886397929,NA,0,1844.3000000000002,1386.8,3231.1000000000004
PHPH,Waratah2011,PHPH_161,2.4,3,end,1.51,1.7907863523625218,NA,0,442.4,134,576.4
PHPH,Waratah2011,PHPH_162,2.4,1,start,1.4366666666666668,1.6210705358985933,242,0,NA,NA,NA
PHPH,Waratah2011,PHPH_162,2.4,1,end,2.4566666666666666,4.74004372238254,358,0,1402.2,940.2,2342.4
PHPH,Waratah2011,PHPH_162,2.4,2,start,1.19,1.1122023391871265,NA,0,NA,NA,NA
PHPH,Waratah2011,PHPH_162,2.4,2,end,2.44,4.675946505603048,NA,0,833.7,543.2,1376.9
PHPH,Waratah2011,PHPH_162,2.4,3,end,1.4518518516666665,1.6555202105558007,NA,0,361.1,101.6,462.70000000000005
PHPH,Waratah2011,PHPH_163,2.4,1,start,1.62,2.0611989400202635,172,0,NA,NA,NA
PHPH,Waratah2011,PHPH_163,2.4,1,end,2.8666666666666667,6.4542275738750305,252,0,832.4,493.9,1326.3
PHPH,Waratah2011,PHPH_163,2.4,2,start,1.14,1.0207034531513237,NA,0,NA,NA,NA
PHPH,Waratah2011,PHPH_163,2.4,2,end,1.44,1.6286016316209486,NA,0,520.1,229.89999999999998,750
PHPH,Waratah2011,PHPH_163,2.4,3,end,0.82,0.5281017250684441,NA,0,245.9,37.3,283.2
PHPH,Waratah2011,PHPH_164,2.4,1,start,2.51,4.948086969220263,202,0,NA,NA,NA
PHPH,Waratah2011,PHPH_164,2.4,1,end,4.656666666666666,17.031001380777006,380,0,2906.2,1885.4,4791.6
PHPH,Waratah2011,PHPH_164,2.4,2,start,1.4533333333333334,1.6589005474355702,NA,0,NA,NA,NA
PHPH,Waratah2011,PHPH_164,2.4,2,end,2.33,4.263848089268407,NA,0,1280.1,812.7,2092.8
PHPH,Waratah2011,PHPH_164,2.4,3,end,1.8,2.5446900494077327,NA,0,784.5,226.2,1010.7
PHPH,Waratah2011,PHPH_165,2.4,1,start,2.9,6.60519855417254,270,0,NA,NA,NA
PHPH,Waratah2011,PHPH_165,2.4,1,end,3.58,10.065977021367056,415,0,1542.3999999999999,1591.8000000000002,3134.2
PHPH,Waratah2011,PHPH_165,2.4,2,end,2.32,4.227327074670425,NA,0,794.5,369.9,1164.4
PHPH,Waratah2011,PHPH_165,2.4,3,end,1.43,1.6060607043314417,NA,0,94.7,41.9,136.6
PHPH,Waratah2011,PHPH_166,2.4,1,start,2.47,4.791635655071493,350,0,NA,NA,NA
PHPH,Waratah2011,PHPH_166,2.4,1,end,4.3,14.522012041218817,610,0,3563.8,4366.2,7930
PHPH,Waratah2011,PHPH_166,2.4,2,start,1.85,2.688025214227767,NA,0,NA,NA,NA
PHPH,Waratah2011,PHPH_166,2.4,2,end,3.49,9.566228169997261,NA,0,1737.7,2556.1,4293.8
PHPH,Waratah2011,PHPH_166,2.4,3,end,2.11,3.4966711632617793,NA,0,1121.9,487.4,1609.3000000000002
PILI,baby,PILI_B-01,0.1,1,start,0.48,0.18095573684677208,28,0,8.6,2.4,11
PILI,baby,PILI_B-02,0.1,1,start,0.89,0.6221138852271189,82,0,73.6,16.6,90.19999999999999
PILI,baby,PILI_B-03,0.1,1,start,0.6699999999999999,0.35256523554911445,88,0,42.6,15,57.6
PILI,baby,PILI_B-04,0.1,1,start,0.69,0.37392806559352504,48,0,40,8.1,48.1
PILI,baby,PILI_B-05,0.1,1,start,0.47,0.1734944542944963,47,0,15.2,4.7,19.9
PILI,baby,PILI_B-06,0.1,1,start,0.49,0.1885740990317273,48,0,24.1,6.8,30.900000000000002
PILI,Basin2005,PILI_001,7,1,start,3.3833333333333333,8.99040914317929,220,0,NA,NA,NA
PILI,Basin2005,PILI_001,7,1,end,3.6233333333333335,10.311134694748441,235,0,111.80000000000001,829.3,941.0999999999999
PILI,Basin2005,PILI_001,7,2,start,1.93,2.925529618839155,NA,0,NA,NA,NA
PILI,Basin2005,PILI_001,7,2,end,2.01,3.17308711994203,NA,0,45.9,345.8,391.7
PILI,Basin2005,PILI_001,7,3,start,0.65,0.3318307240354219,NA,0,NA,NA,NA
PILI,Basin2005,PILI_001,7,3,end,0.69,0.37392806559352504,NA,0,20.2,4,24.2
PILI,Basin2005,PILI_002,7,1,start,2.9733333333333336,6.943478269794082,345,0,NA,NA,NA
PILI,Basin2005,PILI_002,7,1,end,3.236666666666667,8.227839886397929,270,0,66.7,1524.8999999999999,1591.6
PILI,Basin2005,PILI_002,7,2,start,1.55,1.8869190875623698,NA,0,NA,NA,NA
PILI,Basin2005,PILI_002,7,2,end,1.63,2.08672438033068,NA,0,33.900000000000006,300.29999999999995,334.19999999999993
PILI,Basin2005,PILI_002,7,3,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2005,PILI_002,7,3,end,0.41,0.13202543126711103,NA,0,17.6,1.9,19.5
PILI,Basin2005,PILI_003,7,1,start,3.9766666666666666,12.420190562858386,422,0,NA,NA,NA
PILI,Basin2005,PILI_003,7,1,end,4.188888889,13.781216737214548,340,0,124.5,1296,1420.5
PILI,Basin2005,PILI_003,7,1.2,start,2.27,4.047078196170711,NA,0,NA,NA,NA
PILI,Basin2005,PILI_003,7,1.2,end,2.15,3.6305030103047042,NA,0,62.3,232.9,295.2
PILI,Basin2005,PILI_003,7,2,start,1.44,1.6286016316209486,NA,0,NA,NA,NA
PILI,Basin2005,PILI_003,7,2,end,1.9,2.8352873698647882,NA,0,42.5,292.5,335
PILI,Basin2005,PILI_003,7,3,start,0.8,0.5026548245743669,NA,0,NA,NA,NA
PILI,Basin2005,PILI_003,7,3,end,1.1,0.9503317777109126,NA,0,37,15.3,52.3
PILI,Basin2005,PILI_004,7,1,start,2.59,5.268529419886422,335,0,NA,NA,NA
PILI,Basin2005,PILI_004,7,1,end,2.68,5.641043768785834,285,0,88.2,1032.7,1120.9
PILI,Basin2005,PILI_004,7,2,start,1.75,2.405281875404685,NA,0,NA,NA,NA
PILI,Basin2005,PILI_004,7,2,end,1.78,2.4884555409084754,NA,0,52.2,169.29999999999998,221.5
PILI,Basin2005,PILI_004,7,3,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2005,PILI_004,7,3,end,0.54,0.22902210444669593,NA,0,13.2,2.7,15.899999999999999
PILI,Basin2005,PILI_005,7,1,start,2,3.141592653589793,145,0,NA,NA,NA
PILI,Basin2005,PILI_005,7,1,end,2.33,4.263848089268407,125,0,57.800000000000004,400.09999999999997,457.9
PILI,Basin2005,PILI_005,7,2,start,1,0.7853981633974483,NA,0,NA,NA,NA
PILI,Basin2005,PILI_005,7,2,end,1.5,1.7671458676442586,NA,0,25.1,95.89999999999999,121
PILI,Basin2005,PILI_005,7,3,start,0.49,0.1885740990317273,NA,0,NA,NA,NA
PILI,Basin2005,PILI_005,7,3,end,0.62,0.30190705400997914,NA,0,25.1,5.1,30.200000000000003
PILI,Basin2005,PILI_006,7,1,start,1.85,2.688025214227767,295,0,NA,NA,NA
PILI,Basin2005,PILI_006,7,1,end,2.17,3.698361411622244,240,0,22.8,671.5,694.3
PILI,Basin2005,PILI_006,7,2,start,1.94,2.9559245277626363,NA,0,NA,NA,NA
PILI,Basin2005,PILI_006,7,2,end,2.07,3.365352590341726,NA,0,22.3,463.7,486
PILI,Basin2005,PILI_006,7,3,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2005,PILI_006,7,3,end,0.66,0.34211943997592853,NA,0,22.3,1.7,24
PILI,Basin2005,PILI_007,7,1,start,2.79,6.113617843702078,418,0,NA,NA,NA
PILI,Basin2005,PILI_007,7,1,end,3.083333333333333,7.4667367061882395,400,0,36.7,409.8,446.5
PILI,Basin2005,PILI_007,7,2,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2005,PILI_007,7,2,end,0.5,0.19634954084936207,NA,0,17.7,2.6,20.3
PILI,Basin2007,PILI_401,5,1,start,1.5566666666666666,1.9031855561909568,165,0,NA,NA,NA
PILI,Basin2007,PILI_401,5,1,end,1.9366666666666665,2.945775438162289,195,0,125.89999999999999,311.8,437.7
PILI,Basin2007,PILI_401,5,2,start,0.96,0.7238229473870883,NA,0,NA,NA,NA
PILI,Basin2007,PILI_401,5,2,end,1.28,1.2867963509103792,NA,0,100.19999999999999,120.30000000000001,220.5
PILI,Basin2007,PILI_401,5,3,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2007,PILI_401,5,3,end,0.62,0.30190705400997914,NA,0,33.9,11.4,45.3
PILI,Basin2007,PILI_402,5,1,start,2.2566666666666664,3.9996750536865444,460,0,NA,NA,NA
PILI,Basin2007,PILI_402,5,1,end,3.5500000000000003,9.897980354216344,515,0,734.1,985.2,1719.3000000000002
PILI,Basin2007,PILI_402,5,1.2,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2007,PILI_402,5,1.2,end,0.75,0.44178646691106466,NA,0,39.7,13.9,53.6
PILI,Basin2007,PILI_402,5,2,start,1.34,1.4102609421964585,NA,0,NA,NA,NA
PILI,Basin2007,PILI_402,5,2,end,1.76,2.432849350939936,NA,0,261,372.8,633.8
PILI,Basin2007,PILI_402,5,3,start,0.64,0.3216990877275948,NA,0,NA,NA,NA
PILI,Basin2007,PILI_402,5,3,end,0.95,0.7088218424661971,NA,0,135.5,49.6,185.1
PILI,Basin2007,PILI_404,5,1,start,1.2666666666666666,1.260127719939906,250,0,NA,NA,NA
PILI,Basin2007,PILI_404,5,1,end,1.5666666666666667,1.927716158827737,275,0,60.7,389.6,450.3
PILI,Basin2007,PILI_404,5,2,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2007,PILI_404,5,2,end,1.25,1.227184630308513,NA,0,55.7,104.8,160.5
PILI,Basin2007,PILI_404,5,3,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2007,PILI_404,5,3,end,0.445,0.15552847130677971,NA,0,35.6,15.7,51.3
PILI,Basin2007,PILI_405,5,1,start,1.72,2.323521926595011,170,0,NA,NA,NA
PILI,Basin2007,PILI_405,5,1,end,2.34,4.300526183499067,255,0,236.10000000000002,486.79999999999995,722.9
PILI,Basin2007,PILI_405,5,2,start,1.24,1.2076282160399165,NA,0,NA,NA,NA
PILI,Basin2007,PILI_405,5,2,end,1.31,1.3478217882063612,NA,0,47.2,157.9,205.10000000000002
PILI,Basin2007,PILI_405,5,3,start,NA,NA,NA,0,NA,NA,NA
PILI,Basin2007,PILI_405,5,3,end,0.71,0.39591921416865367,NA,0,47.2,19.9,67.1
PILI,Basin2007,PILI_406,5,1,start,3.1566666666666667,7.826134905758913,400,0,NA,NA,NA
PILI,Basin2007,PILI_406,5,1,end,4.736666666666666,17.621201920631407,460,0,260.9,1754.6,2015.5
