weight,individual,species,part,Census,count
45.10526315789474,GRBU_407,GRBU,fruit_young,11,4
59.71166666666666,GRBU_407,GRBU,bud_mid,11,22
17.6,GRBU_407,GRBU,inflorescence_stalk,11,1
10.856666666666666,GRBU_407,GRBU,bud_mid,12,4
130.0677966101695,GRBU_407,GRBU,flower_petals,12,40
17.6,GRBU_407,GRBU,inflorescence_stalk,12,1
249.67441860465115,GRBU_407,GRBU,finished_flower_stigma,13,40
90.21052631578948,GRBU_407,GRBU,fruit_young,13,8
188.59830508474576,GRBU_407,GRBU,flower_petals,13,58
362.0279069767442,GRBU_407,GRBU,finished_flower_stigma,14,58
40.581280788177345,GRBU_408,GRBU,bud_tiny,4,40
9.183666666666666,GRBU_408,GRBU,inflorescence_bud_small,4,1
149.57796610169493,GRBU_408,GRBU,flower_petals,7,46
17.6,GRBU_408,GRBU,inflorescence_stalk,7,1
224.70697674418602,GRBU_408,GRBU,finished_flower_stigma,8,36
13.4425,GRBU_408,GRBU,fruit_just_starting,8,2
17.6,GRBU_408,GRBU,inflorescence_stalk,8,1
64.75304347826086,GRBU_408,GRBU,flower_stigma,9,12
78.0406779661017,GRBU_408,GRBU,flower_petals,9,24
13.257166666666667,GRBU_408,GRBU,pedicel,9,2
74.90232558139535,GRBU_408,GRBU,finished_flower_stigma,10,12
292.74419462484474,GRBU_408,GRBU,fruit_large_immature_01,10,6
115.48158798034466,GRBU_408,GRBU,fruit_large_immature_02,10,2
356.14173913043476,GRBU_408,GRBU,flower_stigma,10,66
214.61186440677966,GRBU_408,GRBU,flower_petals,10,66
39.7715,GRBU_408,GRBU,pedicel,10,6
17.6,GRBU_408,GRBU,inflorescence_stalk,10,1
81.16256157635469,GRBU_002,GRBU,bud_tiny,4,80
18.36733333333333,GRBU_002,GRBU,inflorescence_bud_small,4,2
10.792173913043477,GRBU_002,GRBU,flower_stigma,11,2
201.60508474576272,GRBU_002,GRBU,flower_petals,11,62
17.6,GRBU_002,GRBU,inflorescence_stalk,11,1
362.94750000000005,GRBU_002,GRBU,fruit_just_starting,12,54
39.7715,GRBU_002,GRBU,pedicel,12,6
320.69454545454545,GRBU_002,GRBU,seed,14,6
416.8,GRBU_002,GRBU,seed_pod,14,6
156.23793103448278,GRBU_007,GRBU,bud_tiny,4,154
89.27881773399017,GRBU_007,GRBU,bud_tiny,5,88
17.6,GRBU_007,GRBU,inflorescence_stalk,6,1
17.6,GRBU_007,GRBU,inflorescence_stalk,7,1
215.84347826086955,GRBU_007,GRBU,flower_stigma,8,40
443.6025,GRBU_007,GRBU,fruit_just_starting,8,66
370.69322033898305,GRBU_007,GRBU,flower_petals,8,114
52.800000000000004,GRBU_007,GRBU,inflorescence_stalk,8,3
37.99833333333333,GRBU_007,GRBU,bud_mid,9,14
799.9169491525424,GRBU_007,GRBU,flower_petals,9,246
39.2,GRBU_007,GRBU,pedicel,9,8
35.2,GRBU_007,GRBU,inflorescence_stalk,9,2
194.2591304347826,GRBU_007,GRBU,flower_stigma,10,36
1572.7725,GRBU_007,GRBU,fruit_just_starting,10,234
22.55263157894737,GRBU_007,GRBU,fruit_young,10,2
104.5646572329444,GRBU_007,GRBU,fruit_large_immature_01,10,6
434.8,GRBU_007,GRBU,seed,10,8
117.06101694915255,GRBU_007,GRBU,flower_petals,10,36
66.28583333333333,GRBU_007,GRBU,pedicel,10,10
640.7,GRBU_007,GRBU,seed_pod,10,8
59,GRBU_007,GRBU,seed_aborted,13,2
106.89818181818181,GRBU_007,GRBU,seed,13,2
298.6073144104804,GRBU_007,GRBU,seed_pod,13,4
17.6,GRBU_009,GRBU,inflorescence_stalk,7,1
188.59830508474576,GRBU_009,GRBU,flower_petals,8,58
362.94750000000005,GRBU_009,GRBU,fruit_just_starting,9,54
35.84091314701319,GRBU_009,GRBU,fruit_large_immature_01,9,2
151.9933333333333,GRBU_009,GRBU,bud_mid,9,56
13.257166666666667,GRBU_009,GRBU,pedicel,9,2
17.6,GRBU_009,GRBU,inflorescence_stalk,9,1
103.13833333333332,GRBU_009,GRBU,bud_mid,10,38
175.59152542372883,GRBU_009,GRBU,flower_petals,10,54
35.2,GRBU_009,GRBU,inflorescence_stalk,10,2
362.94750000000005,GRBU_009,GRBU,fruit_just_starting,11,54
44.487614986060606,GRBU_009,GRBU,fruit_large_immature_01,11,2
13.257166666666667,GRBU_009,GRBU,pedicel,11,2
40.581280788177345,GRBU_801,GRBU,bud_tiny,4,40
9.183666666666666,GRBU_801,GRBU,inflorescence_bud_small,4,1
16.284999999999997,GRBU_801,GRBU,bud_mid,5,6
17.6,GRBU_801,GRBU,inflorescence_stalk,5,1
309.41499999999996,GRBU_801,GRBU,bud_mid,9,114
115.99421052631578,GRBU_801,GRBU,bud_big,9,26
52.800000000000004,GRBU_801,GRBU,inflorescence_stalk,9,3
112.35348837209301,GRBU_801,GRBU,finished_flower_stigma,10,18
65.03389830508475,GRBU_801,GRBU,flower_petals,10,20
54.04449596606038,GRBU_801,GRBU,fruit_large_immature_01,11,2
13.257166666666667,GRBU_801,GRBU,pedicel,11,2
70.56833333333333,GRBU_801,GRBU,bud_mid,12,26
17.6,GRBU_801,GRBU,inflorescence_stalk,12,1
87.38604651162791,GRBU_801,GRBU,finished_flower_stigma,13,14
45.52372881355932,GRBU_801,GRBU,flower_petals,13,14
30.43596059113301,GRBU_802,GRBU,bud_tiny,4,30
9.183666666666666,GRBU_802,GRBU,inflorescence_bud_small,4,1
8.922631578947367,GRBU_802,GRBU,bud_big,7,2
17.6,GRBU_802,GRBU,inflorescence_stalk,7,1
766.2443478260869,GRBU_802,GRBU,flower_stigma,8,142
35.69052631578947,GRBU_802,GRBU,bud_big,8,8
578.8016949152543,GRBU_802,GRBU,flower_petals,8,178
70.4,GRBU_802,GRBU,inflorescence_stalk,8,4
259.01217391304345,GRBU_802,GRBU,flower_stigma,9,48
149.8046511627907,GRBU_802,GRBU,finished_flower_stigma,9,24
27.8,GRBU_802,GRBU,fruit_just_starting,9,4
325.1694915254237,GRBU_802,GRBU,flower_petals,9,100
26.514333333333333,GRBU_802,GRBU,pedicel,9,4
17.6,GRBU_802,GRBU,inflorescence_stalk,9,1
324.5767441860465,GRBU_802,GRBU,finished_flower_stigma,10,52
136.7596348721201,GRBU_802,GRBU,fruit_large_immature_01,10,4
26.514333333333333,GRBU_802,GRBU,pedicel,10,4
213.79636363636362,GRBU_802,GRBU,seed,11,4
280.5965217391304,GRBU_802,GRBU,flower_stigma,11,52
169.08813559322033,GRBU_802,GRBU,flower_petals,11,52
316.5619541484716,GRBU_802,GRBU,seed_pod,11,4
17.6,GRBU_802,GRBU,inflorescence_stalk,11,1
30.43596059113301,GRBU_803,GRBU,bud_tiny,5,30
9.183666666666666,GRBU_803,GRBU,inflorescence_bud_small,5,1
17.6,GRBU_803,GRBU,inflorescence_stalk,9,1
302.18086956521734,GRBU_803,GRBU,flower_stigma,10,56
249.8336842105263,GRBU_803,GRBU,bud_big,10,56
305.6593220338983,GRBU_803,GRBU,flower_petals,10,94
17.6,GRBU_803,GRBU,inflorescence_stalk,10,1
199.73953488372092,GRBU_803,GRBU,finished_flower_stigma,11,32
26.885,GRBU_803,GRBU,fruit_just_starting,11,4
13.257166666666667,GRBU_803,GRBU,pedicel,11,2
593.5695652173913,GRBU_803,GRBU,flower_stigma,12,110
370.69322033898305,GRBU_803,GRBU,flower_petals,12,114
35.2,GRBU_803,GRBU,inflorescence_stalk,12,2
106.89818181818181,GRBU_803,GRBU,seed,13,2
26.514333333333333,GRBU_803,GRBU,pedicel,13,4
206.80998908296942,GRBU_803,GRBU,seed_pod,13,2
50.208,GRBU_803,GRBU,seed_aborted,15,2
106.89818181818181,GRBU_803,GRBU,seed,15,2
365.09096615720523,GRBU_803,GRBU,seed_pod,15,4
56.81379310344828,GRBU_804,GRBU,bud_tiny,5,56
17.6,GRBU_804,GRBU,inflorescence_stalk,5,1
129.50608695652173,GRBU_804,GRBU,flower_stigma,6,24
78.0406779661017,GRBU_804,GRBU,flower_petals,6,24
17.6,GRBU_804,GRBU,inflorescence_stalk,6,1
97.1295652173913,GRBU_804,GRBU,flower_stigma,7,18
71.53728813559323,GRBU_804,GRBU,flower_petals,7,22
35.2,GRBU_804,GRBU,inflorescence_stalk,7,2
48.855,GRBU_804,GRBU,bud_mid,8,18
399.31043478260864,GRBU_804,GRBU,flower_stigma,8,74
22.55263157894737,GRBU_804,GRBU,fruit_young,8,2
344.6796610169492,GRBU_804,GRBU,flower_petals,8,106
13.257166666666667,GRBU_804,GRBU,pedicel,8,2
88,GRBU_804,GRBU,inflorescence_stalk,8,5
107.92173913043477,GRBU_804,GRBU,flower_stigma,9,20
149.8046511627907,GRBU_804,GRBU,finished_flower_stigma,9,24
78.0406779661017,GRBU_804,GRBU,flower_petals,9,24
24.967441860465115,GRBU_804,GRBU,finished_flower_stigma,10,4
130.4995438060586,GRBU_804,GRBU,fruit_large_immature_01,10,2
25.104,GRBU_804,GRBU,seed_aborted,10,1
53.449090909090906,GRBU_804,GRBU,seed,10,1
53.028666666666666,GRBU_804,GRBU,pedicel,10,8
134.6,GRBU_804,GRBU,seed_pod,10,2
94.6,GRBU_804,GRBU,seed,11,2
155.6,GRBU_804,GRBU,seed_pod,11,2
213.79636363636362,GRBU_804,GRBU,seed,12,4
349.33365174672485,GRBU_804,GRBU,seed_pod,12,4
75.99666666666666,GRBU_804,GRBU,bud_mid,14,28
64.75304347826086,GRBU_804,GRBU,flower_stigma,14,12
39.02033898305085,GRBU_804,GRBU,flower_petals,14,12
17.6,GRBU_804,GRBU,inflorescence_stalk,14,1
65.13999999999999,GRBU_804,GRBU,bud_mid,15,24
140.2982608695652,GRBU_804,GRBU,flower_stigma,15,26
84.54406779661016,GRBU_804,GRBU,flower_petals,15,26
17.6,GRBU_804,GRBU,inflorescence_stalk,15,1
129.50608695652173,GRBU_804,GRBU,flower_stigma,16,24
78.0406779661017,GRBU_804,GRBU,flower_petals,16,24
17.6,GRBU_804,GRBU,inflorescence_stalk,16,1
30.43596059113301,GRBU_805,GRBU,bud_tiny,4,30
9.183666666666666,GRBU_805,GRBU,inflorescence_bud_small,4,1
89.22631578947367,GRBU_805,GRBU,bud_big,5,20
52.800000000000004,GRBU_805,GRBU,inflorescence_stalk,5,3
363.6983333333333,GRBU_805,GRBU,bud_mid,6,134
26.767894736842102,GRBU_805,GRBU,bud_big,6,6
593.5695652173913,GRBU_805,GRBU,flower_stigma,6,110
357.6864406779661,GRBU_805,GRBU,flower_petals,6,110
105.60000000000001,GRBU_805,GRBU,inflorescence_stalk,6,6
161.88260869565215,GRBU_805,GRBU,flower_stigma,7,30
70.56833333333333,GRBU_805,GRBU,bud_mid,7,26
104.0542372881356,GRBU_805,GRBU,flower_petals,7,32
17.6,GRBU_805,GRBU,inflorescence_stalk,7,1
259.01217391304345,GRBU_805,GRBU,flower_stigma,8,48
162.58474576271186,GRBU_805,GRBU,flower_petals,8,50
13.257166666666667,GRBU_805,GRBU,pedicel,8,2
17.6,GRBU_805,GRBU,inflorescence_stalk,8,1
106.89818181818181,GRBU_805,GRBU,seed,9,2
53.960869565217386,GRBU_805,GRBU,flower_stigma,9,10
136.57118644067796,GRBU_805,GRBU,flower_petals,9,42
206.80998908296942,GRBU_805,GRBU,seed_pod,9,2
17.6,GRBU_805,GRBU,inflorescence_stalk,9,1
174.77209302325582,GRBU_805,GRBU,finished_flower_stigma,10,28
39.02033898305085,GRBU_805,GRBU,flower_petals,10,12
35.2,GRBU_805,GRBU,inflorescence_stalk,10,2
349.54418604651164,GRBU_805,GRBU,finished_flower_stigma,11,56
215.84347826086955,GRBU_805,GRBU,flower_stigma,11,40
273.1423728813559,GRBU_805,GRBU,flower_petals,11,84
39.7715,GRBU_805,GRBU,pedicel,11,6
17.6,GRBU_805,GRBU,inflorescence_stalk,11,1
50.208,GRBU_805,GRBU,seed_aborted,12,2
106.89818181818181,GRBU_805,GRBU,seed,12,2
407.3099890829694,GRBU_805,GRBU,seed_pod,12,4
106.89818181818181,GRBU_805,GRBU,seed,13,2
154.9,GRBU_805,GRBU,seed_pod,13,2
20.290640394088673,GRBU_806,GRBU,bud_tiny,4,20
26.767894736842102,GRBU_806,GRBU,bud_big,5,6
105.60000000000001,GRBU_806,GRBU,inflorescence_stalk,5,6
195.42,GRBU_806,GRBU,bud_mid,6,72
485.64782608695646,GRBU_806,GRBU,flower_stigma,6,90
526.7745762711864,GRBU_806,GRBU,flower_petals,6,162
70.4,GRBU_806,GRBU,inflorescence_stalk,6,4
399.47906976744184,GRBU_806,GRBU,finished_flower_stigma,7,64
21.584347826086955,GRBU_806,GRBU,flower_stigma,7,4
78.0406779661017,GRBU_806,GRBU,flower_petals,7,24
17.6,GRBU_806,GRBU,inflorescence_stalk,7,1
124.83720930232558,GRBU_806,GRBU,finished_flower_stigma,8,20
75.54521739130433,GRBU_806,GRBU,flower_stigma,8,14
78.0406779661017,GRBU_806,GRBU,flower_petals,8,24
53.028666666666666,GRBU_806,GRBU,pedicel,8,8
17.6,GRBU_806,GRBU,inflorescence_stalk,8,1
49.93488372093023,GRBU_806,GRBU,finished_flower_stigma,9,8
133.8394736842105,GRBU_806,GRBU,bud_big,9,30
17.6,GRBU_806,GRBU,inflorescence_stalk,9,1
22.55263157894737,GRBU_806,GRBU,fruit_young,10,2
129,GRBU_806,GRBU,seed_aborted,10,6
106.89818181818181,GRBU_806,GRBU,seed,10,2
726.2,GRBU_806,GRBU,seed_pod,10,8
175.59152542372883,GRBU_806,GRBU,flower_petals,15,54
35.2,GRBU_806,GRBU,inflorescence_stalk,15,2
549.2837209302326,GRBU_806,GRBU,finished_flower_stigma,16,88
22.55263157894737,GRBU_806,GRBU,fruit_young,16,2
130.0677966101695,GRBU_806,GRBU,flower_petals,16,40
26.514333333333333,GRBU_806,GRBU,pedicel,16,4
222.16,GRBU_806,GRBU,seed,17,4
365.09096615720523,GRBU_806,GRBU,seed_pod,17,4
66.95911330049262,GRBU_807,GRBU,bud_tiny,4,66
27.550999999999995,GRBU_807,GRBU,inflorescence_bud_small,4,3
87.084,GRBU_807,GRBU,bud_small,8,54
141.13666666666666,GRBU_807,GRBU,bud_mid,8,52
35.2,GRBU_807,GRBU,inflorescence_stalk,8,2
32.25333333333333,GRBU_807,GRBU,bud_small,10,20
35.2,GRBU_807,GRBU,inflorescence_stalk,10,2
449.41395348837204,GRBU_807,GRBU,finished_flower_stigma,11,72
240.62542372881356,GRBU_807,GRBU,flower_petals,11,74
163.26599288034356,GRBU_807,GRBU,fruit_large_immature_01,12,2
13.257166666666667,GRBU_807,GRBU,pedicel,12,2
161.88260869565215,GRBU_904,GRBU,flower_stigma,9,30
195.10169491525426,GRBU_904,GRBU,flower_petals,9,60
17.6,GRBU_904,GRBU,inflorescence_stalk,9,1
550.4008695652174,GRBU_904,GRBU,flower_stigma,10,102
187.25581395348837,GRBU_904,GRBU,finished_flower_stigma,10,30
448.7338983050848,GRBU_904,GRBU,flower_petals,10,138
70.4,GRBU_904,GRBU,inflorescence_stalk,10,4
269.80434782608694,GRBU_904,GRBU,flower_stigma,11,50
224.70697674418602,GRBU_904,GRBU,finished_flower_stigma,11,36
162.58474576271186,GRBU_904,GRBU,flower_petals,11,50
269.80434782608694,GRBU_904,GRBU,flower_stigma,12,50
112.35348837209301,GRBU_904,GRBU,finished_flower_stigma,12,18
227.61864406779662,GRBU_904,GRBU,flower_petals,12,70
35.2,GRBU_904,GRBU,inflorescence_stalk,12,2
13.257166666666667,GRBU_904,GRBU,pedicel,13,2
106.3,GRBU_904,GRBU,seed,14,2
190.3,GRBU_904,GRBU,seed_pod,14,2
30.43596059113301,GRBU_904,GRBU,bud_tiny,17,30
9.183666666666666,GRBU_904,GRBU,inflorescence_bud_small,17,1
121.74384236453204,GRBU_905,GRBU,bud_tiny,4,120
36.73466666666666,GRBU_905,GRBU,inflorescence_bud_small,4,4
10.792173913043477,GRBU_905,GRBU,flower_stigma,5,2
143.07457627118646,GRBU_905,GRBU,flower_petals,5,44
17.6,GRBU_905,GRBU,inflorescence_stalk,5,1
262.15813953488373,GRBU_905,GRBU,finished_flower_stigma,6,42
16.284999999999997,GRBU_905,GRBU,bud_mid,6,6
17.6,GRBU_905,GRBU,inflorescence_stalk,6,1
226.63565217391303,GRBU_905,GRBU,flower_stigma,7,42
188.59830508474576,GRBU_905,GRBU,flower_petals,7,58
17.6,GRBU_905,GRBU,inflorescence_stalk,7,1
62.41860465116279,GRBU_905,GRBU,finished_flower_stigma,8,10
13.257166666666667,GRBU_905,GRBU,pedicel,8,2
106.89818181818181,GRBU_905,GRBU,seed,9,2
26.514333333333333,GRBU_905,GRBU,pedicel,9,4
157.1,GRBU_905,GRBU,seed_pod,9,2
25.104,GRBU_905,GRBU,seed_aborted,11,1
160.34727272727272,GRBU_905,GRBU,seed,11,3
328.1,GRBU_905,GRBU,seed_pod,11,4
224.70697674418602,GRBU_905,GRBU,finished_flower_stigma,12,36
13.4425,GRBU_905,GRBU,fruit_just_starting,12,2
22.55263157894737,GRBU_905,GRBU,fruit_young,12,2
130.0677966101695,GRBU_905,GRBU,flower_petals,12,40
17.6,GRBU_905,GRBU,inflorescence_stalk,12,1
30.43596059113301,GRBU_905,GRBU,bud_tiny,17,30
9.183666666666666,GRBU_905,GRBU,inflorescence_bud_small,17,1
17.6,GRBU_906,GRBU,inflorescence_stalk,11,1
97.1295652173913,GRBU_906,GRBU,flower_stigma,12,18
249.67441860465115,GRBU_906,GRBU,finished_flower_stigma,12,40
67.2125,GRBU_906,GRBU,fruit_just_starting,12,10
107.07157894736841,GRBU_906,GRBU,bud_big,12,24
227.61864406779662,GRBU_906,GRBU,flower_petals,12,70
17.6,GRBU_906,GRBU,inflorescence_stalk,12,1
13.257166666666667,GRBU_906,GRBU,pedicel,13,2
25.104,GRBU_906,GRBU,seed_aborted,14,1
53.449090909090906,GRBU_906,GRBU,seed,14,1
158.2809770742358,GRBU_906,GRBU,seed_pod,14,2
205.05130434782606,GRBU_907,GRBU,flower_stigma,5,38
604.8152542372882,GRBU_907,GRBU,flower_petals,5,186
123.20000000000002,GRBU_907,GRBU,inflorescence_stalk,5,7
923.7953488372093,GRBU_907,GRBU,finished_flower_stigma,6,148
43.16869565217391,GRBU_907,GRBU,flower_stigma,6,8
123.56440677966103,GRBU_907,GRBU,flower_petals,6,38
17.6,GRBU_907,GRBU,inflorescence_stalk,6,1
137.32093023255814,GRBU_907,GRBU,finished_flower_stigma,7,22
43.16869565217391,GRBU_907,GRBU,flower_stigma,7,8
91.04745762711865,GRBU_907,GRBU,flower_petals,7,28
17.6,GRBU_907,GRBU,inflorescence_stalk,7,1
49.93488372093023,GRBU_907,GRBU,finished_flower_stigma,8,8
157.42166666666665,GRBU_907,GRBU,bud_mid,8,58
388.5182608695652,GRBU_907,GRBU,flower_stigma,8,72
624.3254237288136,GRBU_907,GRBU,flower_petals,8,192
53.028666666666666,GRBU_907,GRBU,pedicel,8,8
105.60000000000001,GRBU_907,GRBU,inflorescence_stalk,8,6
724.0558139534884,GRBU_907,GRBU,finished_flower_stigma,9,116
100.416,GRBU_907,GRBU,seed_aborted,9,4
213.79636363636362,GRBU_907,GRBU,seed,9,4
37.99833333333333,GRBU_907,GRBU,bud_mid,9,14
172.67478260869564,GRBU_907,GRBU,flower_stigma,9,32
104.0542372881356,GRBU_907,GRBU,flower_petals,9,32
79.543,GRBU_907,GRBU,pedicel,9,12
504.4,GRBU_907,GRBU,seed_pod,9,8
52.800000000000004,GRBU_907,GRBU,inflorescence_stalk,9,3
442.4791304347826,GRBU_907,GRBU,flower_stigma,10,82
216.85539927592774,GRBU_907,GRBU,fruit_large_immature_01,10,4
122.99056589320162,GRBU_907,GRBU,fruit_large_immature_03,10,2
75.312,GRBU_907,GRBU,seed_aborted,10,3
160.34727272727272,GRBU_907,GRBU,seed,10,3
124.85166666666666,GRBU_907,GRBU,bud_mid,10,46
305.6593220338983,GRBU_907,GRBU,flower_petals,10,94
26.514333333333333,GRBU_907,GRBU,pedicel,10,4
404.9,GRBU_907,GRBU,seed_pod,10,6
35.2,GRBU_907,GRBU,inflorescence_stalk,10,2
248.21999999999997,GRBU_907,GRBU,flower_stigma,11,46
26.885,GRBU_907,GRBU,fruit_just_starting,11,4
90.21052631578948,GRBU_907,GRBU,fruit_young,11,8
25.104,GRBU_907,GRBU,seed_aborted,11,1
53.449090909090906,GRBU_907,GRBU,seed,11,1
149.57796610169493,GRBU_907,GRBU,flower_petals,11,46
121.3,GRBU_907,GRBU,seed_pod,11,2
106.89818181818181,GRBU_907,GRBU,seed,12,2
174.45731441048036,GRBU_907,GRBU,seed_pod,12,2
21.8,GRSP_102,GRSP,inflorescence_bud_small,18,2
19.457391304347826,GRSP_104,GRSP,inflorescence_bud_small,18,4
34.0504347826087,GRSP_105,GRSP,inflorescence_bud_small,16,7
62.82666666666667,GRSP_105,GRSP,inflorescence_bud_small,18,8
9.728695652173913,GRSP_106,GRSP,inflorescence_bud_small,16,2
21.333333333333332,GRSP_106,GRSP,inflorescence_bud_small,18,4
9.728695652173913,GRSP_107,GRSP,inflorescence_bud_small,16,2
14.59304347826087,GRSP_107,GRSP,inflorescence_bud_small,17,3
14.63805243445693,GRSP_112,GRSP,inflorescence_stalk,18,2
14.847892976588627,GRSP_112,GRSP,bud_tiny,18,72
7.319026217228465,GRSP_114,GRSP,inflorescence_stalk,18,1
34.498795180722894,GRSP_114,GRSP,bud_small,18,60
4.124414715719063,GRSP_116,GRSP,bud_tiny,16,20
7.319026217228465,GRSP_116,GRSP,inflorescence_stalk,16,1
9.728695652173913,GRSP_116,GRSP,inflorescence_bud_small,16,2
66.41528662420383,GRSP_116,GRSP,flower_stigma,17,32
66.69767068273093,GRSP_116,GRSP,bud_small,17,116
160.125,GRSP_116,GRSP,bud_just_opening,17,42
84.64347826086956,GRSP_116,GRSP,flower_petals,17,32
36.595131086142324,GRSP_116,GRSP,inflorescence_stalk,17,5
95.14734082397004,GRSP_116,GRSP,inflorescence_stalk,18,13
31.741304347826084,GRSP_116,GRSP,flower_petals,18,12
24.905732484076438,GRSP_116,GRSP,flower_stigma,18,12
90.47272727272728,GRSP_116,GRSP,inflorescence_bud_small,18,8
93.14674698795181,GRSP_116,GRSP,bud_small,18,162
31.13146853146853,GRSP_116,GRSP,bud_mid,18,30
6.4,GRSP_151,GRSP,inflorescence_stalk,12,1
10.9,GRSP_151,GRSP,bud_tiny,12,40
58.19239130434782,GRSP_152,GRSP,flower_petals,1,22
4.150955414012739,GRSP_152,GRSP,flower_stigma,2,2
106.62142857142855,GRSP_152,GRSP,fruit_young,2,22
22.82974358974359,GRSP_152,GRSP,bud_mid,2,22
5.290217391304347,GRSP_152,GRSP,flower_petals,2,2
45.99839357429719,GRSP_152,GRSP,bud_small,10,80
29.27610486891386,GRSP_152,GRSP,inflorescence_stalk,10,4
37.35859872611466,GRSP_152,GRSP,flower_stigma,11,18
16.497658862876253,GRSP_152,GRSP,bud_tiny,11,80
74.74738955823294,GRSP_152,GRSP,bud_small,11,130
31.13146853146853,GRSP_152,GRSP,bud_mid,11,30
47.611956521739124,GRSP_152,GRSP,flower_petals,11,18
73.19026217228465,GRSP_152,GRSP,inflorescence_stalk,11,10
94.8,GRSP_152,GRSP,bud_big,12,48
26.451086956521735,GRSP_152,GRSP,flower_petals,12,10
20.754777070063696,GRSP_152,GRSP,flower_stigma,12,10
42.83333333333333,GRSP_152,GRSP,inflorescence_stalk,12,5
16.3,GRSP_152,GRSP,bud_tiny,12,82
10,GRSP_152,GRSP,bud_small,12,18
12.37324414715719,GRSP_153,GRSP,bud_tiny,11,60
49.448273092369476,GRSP_153,GRSP,bud_small,11,86
43.914157303370786,GRSP_153,GRSP,inflorescence_stalk,11,6
197.7,GRSP_153,GRSP,bud_big,12,120
269.8010869565217,GRSP_153,GRSP,flower_petals,12,102
211.6987261146497,GRSP_153,GRSP,flower_stigma,12,102
88.26666666666668,GRSP_153,GRSP,inflorescence_stalk,12,9
23.3,GRSP_153,GRSP,inflorescence_bud_small,12,5
69.1,GRSP_153,GRSP,bud_tiny,12,360
98.8,GRSP_153,GRSP,bud_mid,12,124
45.75,GRSP_153,GRSP,bud_just_opening,12,12
7.4,GRSP_155,GRSP,inflorescence_stalk,12,1
81.1,GRSP_155,GRSP,inflorescence_bud_small,12,9
12.5,GRSP_155,GRSP,bud_tiny,12,52
14.63805243445693,GRSP_156,GRSP,inflorescence_stalk,1,2
117.10696721311474,GRSP_156,GRSP,bud_big,2,54
49.811464968152876,GRSP_156,GRSP,flower_stigma,3,24
16.784313725490197,GRSP_156,GRSP,finished_flower_stigma,3,8
38.771428571428565,GRSP_156,GRSP,fruit_young,3,8
105.80434782608694,GRSP_156,GRSP,flower_petals,3,40
4.864347826086957,GRSP_156,GRSP,inflorescence_bud_small,3,1
20.622073578595316,GRSP_156,GRSP,bud_tiny,10,100
120.37501165501166,GRSP_156,GRSP,bud_mid,10,116
8.301910828025479,GRSP_156,GRSP,flower_stigma,10,4
10.580434782608695,GRSP_156,GRSP,flower_petals,10,4
43.914157303370786,GRSP_156,GRSP,inflorescence_stalk,10,6
66.41528662420383,GRSP_156,GRSP,flower_stigma,11,32
10.311036789297658,GRSP_156,GRSP,bud_tiny,11,50
94.29670682730924,GRSP_156,GRSP,bud_small,11,164
84.64347826086956,GRSP_156,GRSP,flower_petals,11,32
58.55220973782772,GRSP_156,GRSP,inflorescence_stalk,11,8
111.09456521739129,GRSP_156,GRSP,flower_petals,12,42
87.17006369426753,GRSP_156,GRSP,flower_stigma,12,42
39.80869565217392,GRSP_156,GRSP,inflorescence_stalk,12,4
12.9,GRSP_156,GRSP,inflorescence_bud_small,12,2
7,GRSP_156,GRSP,bud_tiny,12,28
41.6,GRSP_156,GRSP,bud_small,12,66
32.1,GRSP_156,GRSP,bud_mid,12,34
8.301724941724942,GRSP_157,GRSP,bud_mid,3,8
7.319026217228465,GRSP_157,GRSP,inflorescence_stalk,3,1
33.348835341365465,GRSP_157,GRSP,bud_small,11,58
12.452587412587413,GRSP_157,GRSP,bud_mid,11,12
20.754777070063696,GRSP_157,GRSP,flower_stigma,11,10
47.611956521739124,GRSP_157,GRSP,flower_petals,11,18
36.595131086142324,GRSP_157,GRSP,inflorescence_stalk,11,5
89.93369565217391,GRSP_157,GRSP,flower_petals,12,34
70.56624203821657,GRSP_157,GRSP,flower_stigma,12,34
46.7,GRSP_157,GRSP,fruit_young,12,8
128.0157894736842,GRSP_157,GRSP,inflorescence_stalk,12,13
4.864347826086957,GRSP_157,GRSP,inflorescence_bud_small,12,1
10.1,GRSP_157,GRSP,bud_tiny,12,28
99.19999999999999,GRSP_157,GRSP,bud_small,12,170
105.4,GRSP_157,GRSP,bud_mid,12,64
46.7,GRSP_157,GRSP,bud_big,12,18
76.25,GRSP_157,GRSP,bud_just_opening,12,20
9.728695652173913,GRSP_402,GRSP,inflorescence_bud_small,2,2
10.311036789297658,GRSP_402,GRSP,bud_tiny,7,50
13.799518072289157,GRSP_402,GRSP,bud_small,7,24
16.603449883449883,GRSP_402,GRSP,bud_mid,7,16
14.63805243445693,GRSP_402,GRSP,inflorescence_stalk,7,2
20.754777070063696,GRSP_402,GRSP,flower_stigma,8,10
26.451086956521735,GRSP_402,GRSP,flower_petals,8,10
9.728695652173913,GRSP_402,GRSP,inflorescence_bud_small,16,2
29.18608695652174,GRSP_402,GRSP,inflorescence_bud_small,17,6
9.728695652173913,GRSP_403,GRSP,inflorescence_bud_small,3,2
22.82974358974359,GRSP_403,GRSP,bud_mid,6,22
129.625,GRSP_403,GRSP,bud_just_opening,7,34
12.452866242038219,GRSP_403,GRSP,flower_stigma,7,6
21.16086956521739,GRSP_403,GRSP,flower_petals,7,8
