aborted_ovule_count,accessory_costs,accessory_costs_using_seedweight,accessory_inv,age,all_leaf_and_repro_inv,all_leaf_inv,choosiness,cone_count,count_per_length,diameter,diameter_0,discarded_costs,discarded_inv,embryo_endo_costs,embryo_endo_inv,embryo_endo_size,flower_inv,fruit_costs,fruit_inv,gross_inv,growth_height,growth_inv,growth_leaf,growth_leaf_area,growth_leaf_neg,growth_leaf_pos,growth_leaf_prop_no_accessory,growth_shoot_length,growth_stem,growth_stem_area,growth_stem_diameter,height,height_0,individual,inflorescence_count,leaf_area,leaf_area_0,leaf_inv_gross,leaf_replacement,leaf_repro_inv,leaf_shed,leaf_size,leaf_weight,leaf_weight_0,lifespan,LMA,lvs_end,lvs_end_count,lvs_end_length,mature,maturity,ovule_count,ovule_per_ovary,pack_disp_success_inv,packaging_dispersal_costs,packaging_dispersal_costs_temp,pollen_attract_costs,pollen_set,postpollen_aborted_costs,postpollen_aborted_count,postpollen_aborted_inv,postpollen_all_costs,postpollen_all_inv,postpollen_count,postpollen_temp_inv,prepollen_all_costs,prepollen_all_inv,prepollen_costs_from_pack_disp_tissues,prepollen_costs_from_seed_tissues,prepollen_count,prepollen_count_aborted_preflowering,prepollen_count_reach_flowering,prepollen_discarded_costs,prepollen_discarded_inv,prepollen_inv_aborted_preflowering,prepollen_inv_from_aborted_dispersal,prepollen_inv_from_pack_disp_tissues,prepollen_partial_costs,prepollen_success_inv,prepollen_temp_inv,prop_accessory_vs_embryo_endo,prop_accessory_vs_propagule,prop_discarded_vs_all_repro,prop_embryo_endo_vs_all_repro,prop_embryo_endo_vs_success,prop_endo,prop_leaf_expand,prop_leaf_loss,prop_leaf_replacement,prop_pack_disp_vs_all_repro,prop_pack_disp_vs_success,prop_pollen_attract_vs_all_repro,prop_pollen_attract_vs_success,prop_postpollen_all_vs_all_repro,prop_postpollen_discarded,prop_postpollen_discarded_vs_all_repro,prop_postpollen_success,prop_prepollen_all_vs_all_repro,prop_prepollen_discarded,prop_prepollen_discarded_vs_all_repro,prop_prepollen_success,prop_propagule_vs_all_repro,prop_provisioning_vs_success,prop_repro,prop_success,prop_surplus,propagule_costs,propagule_costs_temp,propagule_inv,provisioning_costs,RA,RA_max_1,replace_leaf_prop_no_accessory,repro_and_leaf_growth_prop_surplus,repro_costs,repro_inv,repro_prop_all_leaf,reproducing,scaled_ovule_count,scaled_pollen_attract_costs,scaled_provisioning_costs,scaled_reach_flowering_count,scaled_repro_inv,scaled_seed_count,seed_coat_costs,seed_count,seed_prop_all,seed_prop_all_acc,seed_prop_surplus,seed_prop_veg,seed_size,seed_size_source,seedset,shoot_leaf_count,shoot_leaf_count_new,shoot_leaf_count_new_and_shed_count,shoot_leaf_count_start,shoot_length_start,site,species,start_end,stem_area,stem_weight,stem_weight_0,stop_at_flower_count,success_costs,success_inv,surplus_inv,total_inv,total_weight,total_weight_0,wood_density,zygote_set
56,16.846317445003788,16.211837817361513,252.6947616750568,5,457.9012549210982,196.3294193679926,4.733333333333333,0,1.4275245446425708,3.48,2.22,13.73608502415459,206.04127536231886,0.591804925203252,8.87707387804878,0.686,116.69518840579711,2.0582845528455285,30.874268292682927,1049.2940020671472,85,722.7956172565272,131.40287011047826,5.378016512025031,0,131.40287011047826,0.17609851588545392,88,591.3927471460489,5.640729609520473,1.2599999999999998,345,260,COER_401,5,32.615279672578446,27.237263160553415,196.3294193679926,64.92654925751434,392.97470566358385,64.92654925751434,0.09289739583333334,796.9,665.4971298895217,12,0.024433333333333335,264.0920407588756,0,185,TRUE,2.4,71,1,21.999573269259695,1.4666382179506465,0.83215859030837,1.6435942028985508,0.2112676056338028,7.6000000000000005,0,114.00000000000001,9.6584431431539,144.8766471473085,15,157.35664714730848,7.7796792270531405,116.69518840579711,0,0.8320000000000001,56,0,71,6.136085024154591,92.04127536231886,0,0,0,0.8115942028985508,24.653913043478262,104.21518840579711,0.96606257757346925,0.9296779477278683,0.7877043601679636,0.03393742242653075,0.1598592531310643,0.4826,0.3745134394072676,0.09756097560975613,0.43638985262377955,0.08410528305824896,0.3961705625456615,0.09425293434725661,0.44397018432327423,0.5538694440896521,0.7868762995604561,0.43582673860487237,0.2131237004395439,0.44613055591034795,0.7887323943661972,0.3518776215630914,0.2112676056338028,0.0703220522721317,0.5560298156767258,0.24928364694527902,0.2122956398320363,0.8582084050660618,1.2262845528455284,2.0582845528455285,18.394268292682927,2.0584431431538985,0.2657258067670905,0.6656200304582222,0.25760317464656085,0.8582084050660618,17.43812237020704,261.5718355531056,0.5712407047195743,TRUE,2.606722987602746,0.06034358860544033,0.07557452197088052,2.606722987602746,9.603455164024302,0.5507161241414251,0.6344796276422764,15,0.01114371371190291,0.008460044430408086,0.022589428149220953,0.008460044430408086,1.2262845528455284,Wenk,0.2112676056338028,389.71420068742185,125.62215992854624,0,292.64253165172704,95,Basin2007,COER,end,9.511485918008457,794.5,203.10725285395108,56,3.702037346052449,55.53056019078674,392.97470566358385,984.3674528096328,1591.4,868.6043827434729,0.7875,1
87,17.600983715561952,16.966504087919677,334.4186905956771,7,805.8217306512156,460.15874647667675,5.578947368421052,0,1.4275245446425708,3.25,2.39,14.490751294712757,275.3242745995424,0.5918049252032521,11.24429357886179,0.686,174.22098550724635,2.0582845528455285,39.10740650406504,1477.9335761714738,0,751.000230663058,78.88838514279996,3.5375957463138996,0,78.88838514279996,0.07882073059003254,22,672.111845520258,3.809495251742983,0.8599999999999999,375,375,COER_005,6,30.22421524663677,26.68661950032287,460.15874647667675,381.2703613338768,424.55136931733887,381.2703613338768,0.07019145833333333,674,595.1116148572,12,0.0223,99.92671812497996,0,70,TRUE,2.4,106,1,27.866126141062285,1.4666382179506465,0.83215859030837,1.6435942028985506,0.1792452830188679,6.9648199445983385,0,132.33157894736843,9.023263087752236,171.4419986672925,19,187.2499986672925,9.169525553012967,174.22098550724638,0,0.832,87,0,106,7.5259313501144165,142.99269565217392,0,0,0,0.8115942028985507,31.22828985507246,158.4129855072464,0.9674703566952252,0.9325950200895672,0.7965107263568617,0.03252964330477487,0.15985925313106436,0.4826,0.2872601151786008,0.6406703411852657,0.5452354176421539,0.08061646001121016,0.3961705625456616,0.0903431703271533,0.44397018432327423,0.4959802076485131,0.7718737530829689,0.3828341043325281,0.22812624691703104,0.5040197923514869,0.8207547169811321,0.41367662202433353,0.1792452830188679,0.06740497991043279,0.5560298156767258,0.23388262486732636,0.2034892736431383,0.5268552003111687,1.2262845528455286,2.0582845528455285,23.299406504065043,2.0584431431538985,0.31519520259073114,0.8141841227137031,0.4122404054392103,0.5268552003111687,18.192788640765205,345.6629841745389,0.4289571390625012,TRUE,3.9720280044730862,0.06158870001794965,0.07713390387002723,3.9720280044730862,12.952670313688733,0.7119672838206476,0.6344796276422765,19,0.009833097689148074,0.007608118362118594,0.02648511909628781,0.007608118362118594,1.2262845528455286,Wenk,0.1792452830188679,131.3322581071165,31.40553998213656,0,278.0920407588756,70,Basin2005,COER,end,8.295768100885548,1112.9,440.78815447974205,87,3.7020373460524487,70.33870957499653,424.55136931733887,1096.663214837597,1786.9,1035.899769336942,0.7875,1
47,13.615043844549113,12.980564216906838,231.45574535733493,7,639.3511333060268,397.8347042202366,3.764705882352941,0,1.4275245446425708,4.19,3.37,10.504811423699914,178.58179420289855,0.5918049252032519,10.060683728455283,0.686,105.19002898550727,2.0582845528455285,34.990837398373984,1415.6658939092229,50,897.1052850354952,120.7905244322991,5.416615445394578,0,120.7905244322991,0.11049661102868087,60,776.3147606031961,4.868840294533465,0.8200000000000003,470,420,COER_003,3,46.27802690582959,40.861411460435015,397.8347042202366,277.0441797879375,362.3069535180893,277.0441797879375,0.07019145833333333,1032,911.2094755677009,12,0.0223,334.8094671249479,75,182,TRUE,2.4,64,1,24.93284970516099,1.4666382179506463,0.83215859030837,1.643594202898551,0.265625,5.776470588235294,0,98.2,7.834913731389192,133.19353343361627,17,147.33753343361627,6.371935038363172,108.32289565217393,0,0.8320000000000002,47,0,64,4.728340835464621,80.38179420289856,3.1328666666666667,0,0,0.8115942028985508,27.94110144927537,94.17889565217392,0.9583436879779239,0.9136835639824367,0.7394188249589583,0.04165631202207606,0.15985925313106428,0.4826,0.2559268787055497,0.30404005578995286,0.45162572331280876,0.10323459070481897,0.3961705625456614,0.11569027231414669,0.44397018432327423,0.5514885009595101,0.737273030217664,0.40659759823261504,0.26272696978233606,0.4485114990404898,0.7420572882486951,0.3328212267263431,0.25794271175130484,0.08631643601756331,0.5560298156767258,0.17060270373461228,0.2605811750410417,0.5666791449084212,1.2262845528455282,2.0582845528455285,20.846837398373978,2.058443143153898,0.21211296613307343,0.66660721451964,0.3444451041459887,0.5666791449084212,14.206848769752366,241.5164290857902,0.37775240631377416,TRUE,1.5662699283398334,0.04022362772490124,0.05037621241123871,1.5662699283398334,5.91062375120458,0.41604044971526827,0.6344796276422763,17,0.008495691191937507,0.00710667945857881,0.027768398124197118,0.00710667945857881,1.2262845528455282,Wenk,0.265625,420.46093980350213,85.65147267855426,0,481.0757715445464,102,Basin2005,COER,end,13.788528696421945,1679.2,902.885239396804,47,3.7020373460524496,62.93463488289164,362.3069535180893,1138.6217141212853,2711.2,1814.0947149645046,0.7875,1
92,13.146003534680286,12.51152390703801,565.2781519912523,7,1191.2080306727084,600.4822668977162,3.13953488372093,0,1.4275245446425708,5.08,3.9566666666666666,10.035771113831089,431.53815789473686,0.591804925203252,25.447611783739838,0.686,221.88521739130437,2.0582845528455285,88.50623577235773,3009.7027120225634,45,1994.2144626775785,175.71978132772347,7.879810821871008,0,175.71978132772347,0.08229642117034142,50,1818.494681349855,7.972725109633915,1.1233333333333335,620,575,COER_001,12,67.32286995515695,59.44305913328594,600.4822668977162,424.7624855699927,766.4455451027156,424.7624855699927,0.07019145833333333,1501.3,1325.5802186722765,12,0.0223,429.56924977670695,37,275,TRUE,2.4,135,1,63.0654433718778,1.4666382179506465,0.83215859030837,1.6435942028985508,0.31851851851851853,6.154957160342717,0,264.66315789473686,8.213400303496616,353.1762130503545,43,388.9522130503545,5.524408156386924,237.54955072463773,0,0.8320000000000001,92,0,135,3.8808139534883734,166.87500000000006,15.664333333333333,0,0,0.8115942028985508,70.67455072463768,201.77355072463772,0.9569214458818951,0.9107365227556882,0.7305219855945034,0.04307855411810488,0.1598592531310643,0.4826,0.2546582232328366,0.3204351419753698,0.39578926713070595,0.10675925656071346,0.3961705625456615,0.11964020372667827,0.44397018432327423,0.597868308288107,0.7493799075788896,0.44803049760928865,0.25062009242111044,0.40213169171189306,0.702485016245886,0.28249148798521484,0.29751498375411406,0.0892634772443118,0.5560298156767258,0.1962737918982091,0.26947801440549657,0.6434187189536343,1.2262845528455284,2.0582845528455285,52.73023577235772,2.0584431431538985,0.2285258891984793,0.7707341605016775,0.25606430606041625,0.6434187189536343,13.737808459883539,590.7257637749922,0.4959047862037942,TRUE,2.2710809633349593,0.027649892634448857,0.034628822492771834,2.2710809633349593,9.937674345636214,0.7233813438770612,0.6344796276422764,43,0.010410471323121494,0.008455191166252655,0.033202113243843645,0.008455191166252655,1.2262845528455284,Wenk,0.31851851851851853,500.9454770088355,71.37622723212854,0,632.1239903802348,185,Basin2005,COER,end,20.268299163899908,3546.1000000000004,1727.6053186501454,92,3.702037346052449,159.18760588025532,766.4455451027156,2584.9402264525706,5047.4000000000005,3053.185537322422,0.7875,1
55,18.10857355586153,17.474093928219254,289.73717689378446,9,975.710202070405,676.5041463733685,4.4375,0,1.4275245446425708,5.7,5.01,12.919975750396947,206.71961200635116,0.591804925203252,9.468878803252032,0.686,161.03364994425866,2.0582845528455285,32.932552845528456,3376.331076922588,60,2485.3445578842993,84.72368303211636,2.908135573184772,0,84.72368303211636,0.030516668174096175,68,2400.620874852183,5.804013887690807,0.6900000000000004,970,910,COER_801,4,32.05263157894737,29.144496005762598,676.5041463733685,591.7804633412521,383.92973872915286,591.7804633412521,0.07341134459459459,933.8,849.0763169678836,12,0.029133333333333334,128.47720901783137,0,90,TRUE,2.4,71,1,46.72829166055813,2.920518228784883,2.9105239749237546,2.2680795766796993,0.22535211267605634,5.98427666083916,0,95.74842657342656,9.496599814827295,151.94559703723672,16,175.2493630177351,9.203778666237485,147.26045865979975,0.6244853737811484,0.8320000000000001,55,0,71,6.935699089557785,110.97118543292456,9.488888888888889,0,44.33846153846154,0.8115942028985508,36.28927322687519,123.95669267930138,0.9683533183137182,0.9344246131655991,0.6908938107043754,0.03164668168628185,0.10238126178707938,0.4826,0.11371211234387946,0.6969696969696969,0.28898534528780034,0.156174284479968,0.5052447666475072,0.1212852231293747,0.3923739715654135,0.5078292840138585,0.6301493984716244,0.32000831784760864,0.36985060152837557,0.49217071598614137,0.7535708257522784,0.37088549285676664,0.24642917424772154,0.06557538683440085,0.6076260284345865,0.08861869552489288,0.30910618929562456,0.39348746985987687,1.2262845528455284,2.0582845528455285,19.620552845528454,3.512323153988135,0.1074521878818407,0.7793250314170491,0.22224272042079102,0.39348746985987687,18.70037848106478,299.2060556970365,0.3066546348107637,TRUE,2.4361375124126874,0.07782188363220428,0.12051411536825549,2.4361375124126874,10.26629712992381,0.5489887351915915,0.6344796276422764,16,0.0030677436390850344,0.0028044876487298147,0.024663051199406955,0.0028044876487298147,1.2262845528455284,Wenk,0.22535211267605634,225.54887805352618,97.07166903569481,0,423.97478975884354,112,Waratah2003,COER,end,25.517586328783096,7633.2,5232.579125147817,55,5.780402730667834,92.48644369068535,383.92973872915286,2784.5506135813357,8567,6081.655442115701,0.7875,1
134,23.29526919948693,22.660789571844656,535.7911915881995,9,1235.9440253324037,686.5413204645295,6.826086956521739,0,1.4275245446425708,5.806666666666667,5.076666666666666,15.847578584657803,364.4943074471295,0.591804925203252,13.611513279674796,0.686,391.0596744704571,2.0582845528455285,47.34054471544715,3210.5452942094407,-8,2090.5542212384044,115.95295236136712,3.980078456339833,0,115.95295236136712,0.04843976704777071,53,1974.601268877037,6.239857508498833,0.7300000000000004,775,783,COER_803,12,43.86727688787185,39.88719843153202,686.5413204645295,570.5883681031623,665.3556572292414,570.5883681031623,0.07341134459459459,1278,1162.0470476386329,12,0.029133333333333334,223.44056808032136,45,125,TRUE,2.4,157,1,114.00788724412406,4.956864662788003,5.169616784288303,2.4908259520411278,0.24203821656050956,3.9048273275828507,15,89.81102853440557,9.453496915574105,217.43042905820442,38,281.24123552562236,14.433577209116082,331.9722758096699,0.8472317491425772,0.8320000000000001,119,0,157,11.942751257074955,274.68327891272395,20.959333333333333,12.708476237138658,133.01538461538462,0.8115942028985508,57.28899689694594,268.16146934225196,0.9752248884851263,0.9486632583612233,0.6634374097862998,0.024775111514873643,0.07361219646884315,0.4826,0.20724070095795905,0.491020023038345,0.3849638961834801,0.20751242437283196,0.6165641411336659,0.10427505432599456,0.30982366239749104,0.39575784234716177,0.41305639198441657,0.1634703064594562,0.5869436080155834,0.6042421576528384,0.8274283695612235,0.4999671033268438,0.17257163043877652,0.05133674163877671,0.690176337602509,0.17112442109406784,0.3365625902137001,0.5383380182207651,1.2262845528455284,2.0582845528455285,28.204544715447152,5.548669587991254,0.2081104806805308,0.8257278628331903,0.26176343950947084,0.5383380182207651,23.887074124690184,549.4027048678743,0.4445207012672875,TRUE,3.9360999562177024,0.06244675108773885,0.13910903262648963,3.9360999562177024,13.773910589658135,0.5766261082357144,0.6344796276422764,23,0.005088883971179109,0.0042396266155237256,0.020457499882630577,0.0042396266155237256,1.2262845528455284,Wenk,0.1464968152866242,299.0993689463776,75.65880086605625,0,438.99677432134956,138,Waratah2003,COER,end,26.481566581244603,6069,4094.398731122963,119,8.039495540032382,184.9083974207448,665.3556572292414,2639.956926106279,7347,5256.445778761596,0.7875,0.6052631578947368
150,24.99121418436105,24.356734556718774,624.7803546090263,9,1310.2155891351242,670.6401113960166,7,0,1.4275245446425708,5.92,5.763333333333334,16.560366378896468,414.0091594724117,0.591804925203252,14.7951231300813,0.686,431.7289855072464,2.0582845528455285,51.457113821138215,2065.64970437005,-60,881.1314706351125,125.69735540018632,4.314554533187174,0,125.69735540018632,0.09750535574482799,103,755.4341152349261,1.4375840716364259,0.1566666666666663,940,1000,COER_807,13,47.5537757437071,43.23922121051993,670.6401113960166,544.9427559958302,765.2728331392939,544.9427559958302,0.07341134459459459,1385.4,1259.7026445998138,12,0.029133333333333334,189.8607644374619,0,133,TRUE,2.4,175,1,149.09562577843653,5.9638250311374605,6.152773974923755,2.4670227743271225,0.14285714285714285,6.00478721278721,0,150.11968031968027,12.560417169127925,314.0104292281981,25,355.3961435139124,13.022601940436376,325.5650485109094,0.8234285714285714,0.8320000000000001,150,0,175,10.555579166109252,263.8894791527313,6.265733333333333,0,144.1,0.8115942028985507,61.67556935817806,284.1793342251951,0.976867275802409,0.9520664645719208,0.6473186885399822,0.023132724197591038,0.06559101218555356,0.4826,0.3704756094512525,0.43259634194778507,0.6342874042792718,0.23311654522072667,0.6609835498673828,0.09643204204170013,0.27342543794706364,0.4909669619264041,0.4780722751427632,0.23471769250808633,0.5219277248572368,0.5090330380735958,0.8105583826019599,0.4126009960318957,0.1894416173980401,0.04793353542807923,0.7265745620529364,0.3096243648601375,0.3526813114600178,0.5840816118242433,1.2262845528455284,2.0582845528455285,30.65711382113821,6.555629956340713,0.4205777309184221,0.8357483109853097,0.4757094976305666,0.5840816118242433,25.5830191095643,639.5754777391076,0.4881452205596886,TRUE,4.047251432859369,0.057055208333097955,0.15161304419483287,4.047251432859369,14.791558678293248,0.578178776122767,0.6344796276422764,25,0.010268191999875043,0.007162455037163859,0.019333135176625712,0.007162455037163859,1.2262845528455284,Wenk,0.14285714285714285,336.8957925356467,147.0350280981848,0,334.613218901719,48,Waratah2003,COER,end,27.52537819369233,9962.7,9207.265884765075,150,9.022652730667835,225.56631826669587,765.2728331392939,1520.70694837422,11348.1,10466.968529364887,0.7875,1
54,37.201210979870226,36.56673135222795,148.8048439194809,9,392.2715434520739,241.09947983178003,14.5,0,1.4275245446425708,4.386666666666667,3.8933333333333335,31.31982471286718,125.27929885146872,0.591804925203252,2.367219700813008,0.686,156.55776779741998,2.0582845528455285,8.233138211382114,1117.7524413913034,65,753.9429019734712,28.462004034241716,0.9769566602142465,0,28.462004034241716,0.03181722501350364,70,725.4808979392294,3.2081944178458954,0.4933333333333332,585,520,COER_802,4,10.767734553775744,9.790777893561497,241.09947983178003,212.63747579753831,179.6340676545356,212.63747579753831,0.07341134459459459,313.7,285.2379959657583,12,0.029133333333333334,81.10098178570283,24,40,TRUE,2.4,58,1,12.728457633707347,3.1821144084268367,3.603312436462216,2.6992718585762066,0.09523809523809523,4.303846153846154,0,17.215384615384615,8.077765487476242,32.31106194990497,4,39.86177257261559,29.715250417597236,118.86100167038894,1.0556776556776557,0.8320000000000001,54,16,42,27.01597855902103,108.06391423608412,12.353488372093024,0,44.33846153846154,0.8115942028985508,10.797087434304826,111.31029104767832,0.9843408918015509,0.967552614590864,0.828719909295799,0.015659108198449068,0.09142398357023404,0.4826,0.1607100651293941,0.7454738807766151,0.35094671138789957,0.08419847774042447,0.4915835658087921,0.07142250476532745,0.4169924506209739,0.2137369906589501,0.5328015724792743,0.11387940472007659,0.4671984275207257,0.78626300934105,0.9091620692862238,0.7148405045757226,0.09083793071377619,0.03244738540913607,0.5830075493790261,0.13524646247439642,0.171280090704201,0.4579329565273005,1.2262845528455284,2.0582845528455285,4.905138211382114,3.7739193336300887,0.1670197371238066,0.8415556447289353,0.25126921225445653,0.4579329565273005,37.793015905073474,151.1720636202939,0.38537606447295986,TRUE,5.923941961561739,0.2756953418738333,0.385456536207593,4.2897510756136725,15.44025053614034,0.40854772148701646,0.6344796276422764,4,0.0024430833070741456,0.002117838989344055,0.01317801089582596,0.002117838989344055,1.2262845528455284,Wenk,0.06896551724137931,181.02769991068277,99.92671812497996,0,318.635203464225,92,Waratah2003,COER,end,15.113294685209457,2514.3,1788.8191020607708,38,6.473191192206295,25.89276476882518,179.6340676545356,905.1149655937651,2828,2074.057098026529,0.7875,1
167,29.088497392643237,28.454017765000962,610.8584452455079,9,NA,NA,8.952380952380953,0,NA,6.443333333333333,6.166666666666667,21.22771552124459,445.7820259461364,0.591804925203252,12.427903429268293,0.686,430.92647937569683,2.0582845528455285,43.223975609756096,NA,60,1390.067258451291,133.08277818752208,4.568058747855449,0,133.08277818752208,NA,NA,1256.984480263769,2.7400709325222365,0.2766666666666664,990,930,COER_806,11,50.34782608695652,45.77976733910107,NA,NA,756.3691268622983,NA,0.07341134459459459,1466.8,1333.7172218124779,12,0.029133333333333334,NA,NA,NA,TRUE,2.4,188,1,116.94101468825652,5.568619747059834,5.58270804085782,2.292162124338813,0.11170212765957446,4.701706188548295,0,98.73582995951419,10.862130860811382,228.104748077039,21,259.1966744272845,18.818171457035106,395.1816005977372,0.6485679214402619,0.8320000000000001,167,0,188,16.526009332696294,347.04619598662214,50.39673333333334,0,121.93076923076923,0.8115942028985509,48.13540461111507,364.0896742474917,0.9800606840568667,0.9586835558575771,0.7152122405599812,0.019939315943133275,0.07001465225310304,0.4826,NA,NA,NA,0.18762004805158183,0.6588065737814756,0.0772283954453037,0.27117877396542156,0.36597103171284356,0.4328530238492345,0.15841166771812842,0.5671469761507655,0.6340289682871564,0.8781942161823647,0.5568005728418527,0.12180578381763528,0.041316444142422866,0.7288212260345784,NA,0.2847877594400188,NA,1.2262845528455284,2.0582845528455285,25.751975609756098,6.160424672263087,0.3095761948962743,0.8240504887612228,NA,NA,29.68030231784649,623.2863486747763,NA,TRUE,4.106617637600505,0.050069326638561756,0.13456653518204736,4.106617637600505,13.614886769911992,0.45871792760431174,0.6344796276422764,21,0,0,0.01643100304850342,0,1.2262845528455284,Wenk,0.11170212765957446,NA,NA,NA,NA,NA,Waratah2003,COER,end,32.6070177572752,10370.7,9113.715519736232,167,8.452586796601897,177.50432272863986,756.3691268622983,2013.3536071260673,11837.5,10447.43274154871,0.7875,1
0,0,0,0,1.4,99.43840801044044,99.43840801044044,0,0,1.176616120470828,1.0133333333333334,0.62,0,0,0,0,0.02,0,0,0,147.825263022866,101,136.1738928643721,87.78703785194654,8.28179602376854,0,87.78703785194654,0.5938568013125565,103,48.38685501242556,0.5045746867515608,0.3933333333333334,153,52,EPMI_105,0,12.509433962264154,4.227637938495613,99.43840801044044,11.651370158493908,87.78703785194654,11.651370158493908,0.052803863626794664,132.60000000000002,44.81296214805349,40,0.0106,43.53479645742064,0,37,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.5938568013125565,0.26,0.6726753328695856,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8828282713730636,0,0,0,0,0,0,0.6726753328695856,0.8828282713730636,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,164.72625686591593,121.19146040849529,0,58.830806023541406,52,Waratah2011,EPMI,end,0.80648174076154,62.3,13.913144987574434,0,0,0,87.78703785194654,136.1738928643721,194.90000000000003,58.72610713562793,0.725,0
0,0,0,0,1.4,130.69935607976828,130.69935607976828,0,0,1.176616120470828,1.3466666666666667,0.665,0,0,0,0,0.02,0,0,0,252.64437153611485,182,235.28695271315837,113.3419372568118,10.692635590265265,0,113.3419372568118,0.44862245126489936,182,121.94501545634657,1.0770055931590958,0.6816666666666666,242,60,EPMI_109,0,16.150943396226417,5.458307805961152,130.69935607976828,17.35741882295647,113.3419372568118,17.35741882295647,0.052803863626794664,171.20000000000002,57.85806274318821,40,0.0106,41.18156421647898,0,35,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.44862245126489936,0.30000000000000004,0.5173254218374113,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8671958352085307,0,0,0,0,0,0,0.5173254218374113,0.8671958352085307,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,252.97246590122805,211.79090168474906,0,58.830806023541406,60,Waratah2011,EPMI,end,1.4243282959675323,138.2,16.25498454365342,0,0,0,113.3419372568118,235.28695271315837,309.4,74.1130472868416,0.725,0
0,0,0,0,1.4,124.2450012383776,124.2450012383776,0,0,1.176616120470828,1.09,0.56,0,0,0,0,0.02,0,0,0,212.62183161429263,84,179.3416795528189,90.96484917690385,8.58158954499093,0,90.96484917690385,0.4278245958388645,79,88.37683037591503,0.6868306938910687,0.53,132,48,EPMI_102,0,12.962264150943398,4.380674605952468,124.2450012383776,33.280152061473736,90.96484917690385,33.280152061473736,0.052803863626794664,137.4,46.43515082309615,40,0.0106,16,16,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.4278245958388645,0.716701711344947,0.5843473376890322,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.732140917302402,0,0,0,0,0,0,0.5843473376890322,0.732140917302402,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,108.95267351719542,92.95267351719542,0,56.47757378259975,48,Waratah2011,EPMI,end,0.9331315579325085,101.69999999999999,13.323169624084954,0,0,0,90.96484917690385,179.3416795528189,239.1,59.75832044718109,0.725,0
0,0,0,0,1.4,105.26826570417448,105.26826570417448,0,0,1.176616120470828,1.0333333333333334,0.64,0,0,0,0,0.02,0,0,0,150.34689552666913,110,119.69099155638887,74.6123617338942,7.038902050367378,0,74.6123617338942,0.49626805709905175,108,45.078629822494655,0.5169316178556806,0.3933333333333334,157,47,EPMI_104,0,10.632075471698114,3.593173421330736,105.26826570417448,30.655903970280274,74.6123617338942,30.655903970280274,0.052803863626794664,112.7,38.0876382661058,40,0.0106,9.412928963766625,0,8,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.49626805709905175,0.8048780487804877,0.7001692009363877,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.7087830433491734,0,0,0,0,0,0,0.7001692009363877,0.7087830433491734,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,136.48746997461606,127.07454101084943,0,48.24126093930395,47,Waratah2011,EPMI,end,0.8386307055832755,58.7,13.621370177505348,0,0,0,74.6123617338942,119.69099155638887,171.4,51.70900844361114,0.725,0
0,0,0,0,1.4,124.2450012383776,124.2450012383776,0,0,1.176616120470828,1.09,0.56,0,0,0,0,0.02,0,0,0,212.62183161429263,84,179.3416795528189,90.96484917690385,8.58158954499093,0,90.96484917690385,0.4278245958388645,79,88.37683037591503,0.6868306938910687,0.53,132,48,EPMI_102,0,12.962264150943398,4.380674605952468,124.2450012383776,33.280152061473736,90.96484917690385,33.280152061473736,0.052803863626794664,137.4,46.43515082309615,40,0.0106,16,16,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.4278245958388645,0.716701711344947,0.5843473376890322,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.732140917302402,0,0,0,0,0,0,0.5843473376890322,0.732140917302402,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,108.95267351719542,92.95267351719542,0,56.47757378259975,48,Waratah2011,EPMI,end,0.9331315579325085,101.69999999999999,13.323169624084954,0,0,0,90.96484917690385,179.3416795528189,239.1,59.75832044718109,0.725,0
