species,part,weight
PHPH,finished_flower_stigma,0.7222727272727273
PHPH,fruit_just_starting,1.3163157894736843
PHPH,fruit_young,1.933888888888889
PHPH,fruit_large_immature,3.859230769230769
PHPH,fruit_aborted,1.9559677419354837
PHPH,seed_pod,2.9092592592592594
PHPH,seed,2.738578680203046
PHPH,seed_aborted,0.9094285714285715
PILI,inflorescence_bud_mid,4.768
PILI,inflorescence_stalk,2.627333333333333
PILI,bract_flower_or_finished_flower,8.717948717948717
PILI,bud_big,0.9779761904761906
PILI,flower_calyx,0.2669591836734694
PILI,flower_stigma,0.266
PILI,flower_petals,1.00125
PILI,fruit_young,0.27385714285714285
PILI,fruit_large_immature,0.7555660377358491
PILI,fruit_aborted,0.4663551401869159
PILI,seed_pod,0.4516666666666667
PILI,seed,0.7090909090909091
PUTU,bud_big,6.406666666666666
PUTU,flower_petals,5.92
PUTU,flower_calyx,1.2144600938967136
PUTU,bract_flower_or_finished_flower,1.3440901771336553
PUTU,flower_stigma,0.22604
PUTU,finished_flower_stigma,0.22604
PUTU,flower_aborted,2.9615384615384617
PUTU,fruit_large_immature,2.2818181818181817
PUTU,fruit_aborted,1.3687222222222222
PUTU,seed_pod,2.378470284237726
PUTU,seed,1.6466864864864865
PUTU,seed_aborted,0.5728374233128835
